MSG, 1886833 !V IMGLOAD FILL /Tables_PNG/DS1_anime_color1.png
1886834,  1276.4,   453.6,   417.0, 32768.0, ...
1886836,  1276.9,   453.5,   417.0, 32768.0, ...
1886838,  1277.3,   453.7,   418.0, 32768.0, ...
1886840,  1277.5,   453.9,   418.0, 32768.0, ...
1886842,  1277.6,   454.2,   418.0, 32768.0, ...
1886844,  1277.6,   454.4,   418.0, 32768.0, ...
1886846,  1277.5,   454.1,   418.0, 32768.0, ...
1886848,  1277.3,   454.0,   417.0, 32768.0, ...
1886850,  1277.2,   453.6,   416.0, 32768.0, ...
1886852,  1277.2,   453.0,   416.0, 32768.0, ...
1886854,  1277.3,   452.4,   415.0, 32768.0, ...
1886856,  1278.1,   451.8,   415.0, 32768.0, ...
1886858,  1279.0,   451.1,   415.0, 32768.0, ...
1886860,  1280.0,   451.1,   415.0, 32768.0, ...
1886862,  1281.1,   450.7,   415.0, 32768.0, ...
1886864,  1282.1,   449.8,   415.0, 32768.0, ...
1886866,  1283.0,   448.5,   415.0, 32768.0, ...
1886868,  1283.8,   447.2,   414.0, 32768.0, ...
1886870,  1283.7,   445.9,   413.0, 32768.0, ...
1886872,  1283.6,   444.6,   413.0, 32768.0, ...
1886874,  1283.5,   443.4,   412.0, 32768.0, ...
1886876,  1282.8,   442.6,   412.0, 32768.0, ...
1886878,  1282.1,   442.0,   412.0, 32768.0, ...
1886880,  1281.4,   441.9,   412.0, 32768.0, ...
1886882,  1280.8,   441.8,   412.0, 32768.0, ...
1886884,  1280.2,   441.7,   412.0, 32768.0, ...
1886886,  1279.8,   441.6,   412.0, 32768.0, ...
1886888,  1279.4,   442.6,   412.0, 32768.0, ...
1886890,  1279.8,   443.7,   412.0, 32768.0, ...
1886892,  1280.1,   444.9,   412.0, 32768.0, ...
1886894,  1280.6,   446.9,   412.0, 32768.0, ...
1886896,  1281.1,   448.9,   412.0, 32768.0, ...
1886898,  1281.5,   450.7,   412.0, 32768.0, ...
1886900,  1281.9,   452.6,   412.0, 32768.0, ...
1886902,  1282.2,   453.1,   413.0, 32768.0, ...
1886904,  1282.4,   452.9,   413.0, 32768.0, ...
1886906,  1282.6,   452.9,   413.0, 32768.0, ...
1886908,  1282.6,   452.4,   414.0, 32768.0, ...
1886910,  1282.4,   451.8,   414.0, 32768.0, ...
1886912,  1281.8,   451.1,   414.0, 32768.0, ...
1886914,  1281.3,   449.3,   413.0, 32768.0, ...
1886916,  1280.8,   447.5,   413.0, 32768.0, ...
1886918,  1280.2,   446.2,   413.0, 32768.0, ...
1886920,  1279.5,   444.7,   412.0, 32768.0, ...
1886922,  1278.5,   443.1,   412.0, 32768.0, ...
1886924,  1277.7,   441.5,   411.0, 32768.0, ...
1886926,  1277.0,   440.1,   410.0, 32768.0, ...
1886928,  1276.3,   439.6,   410.0, 32768.0, ...
1886930,  1275.6,   439.1,   409.0, 32768.0, ...
1886932,  1274.7,   438.6,   409.0, 32768.0, ...
1886934,  1274.1,   438.5,   408.0, 32768.0, ...
1886936,  1273.7,   438.4,   408.0, 32768.0, ...
1886938,  1273.6,   438.5,   408.0, 32768.0, ...
1886940,  1274.3,   438.8,   409.0, 32768.0, ...
1886942,  1275.0,   439.2,   409.0, 32768.0, ...
1886944,  1275.8,   439.5,   409.0, 32768.0, ...
1886946,  1276.3,   439.6,   410.0, 32768.0, ...
1886948,  1276.8,   439.8,   410.0, 32768.0, ...
1886950,  1277.2,   440.0,   411.0, 32768.0, ...
1886952,  1277.4,   440.6,   412.0, 32768.0, ...
1886954,  1277.0,   441.3,   413.0, 32768.0, ...
1886956,  1276.7,   442.2,   414.0, 32768.0, ...
1886958,  1276.6,   443.7,   415.0, 32768.0, ...
1886960,  1276.8,   445.2,   416.0, 32768.0, ...
1886962,  1276.9,   446.2,   417.0, 32768.0, ...
1886964,  1276.9,   446.0,   417.0, 32768.0, ...
1886966,  1276.9,   445.5,   417.0, 32768.0, ...
1886968,  1276.9,   444.9,   416.0, 32768.0, ...
1886970,  1276.9,   444.2,   415.0, 32768.0, ...
1886972,  1276.8,   442.8,   415.0, 32768.0, ...
1886974,  1276.7,   441.9,   414.0, 32768.0, ...
1886976,  1276.7,   441.0,   413.0, 32768.0, ...
1886978,  1276.8,   440.9,   412.0, 32768.0, ...
1886980,  1276.6,   440.4,   411.0, 32768.0, ...
1886982,  1276.4,   439.5,   411.0, 32768.0, ...
1886984,  1276.0,   438.8,   411.0, 32768.0, ...
1886986,  1275.9,   438.2,   410.0, 32768.0, ...
1886988,  1275.7,   438.0,   410.0, 32768.0, ...
1886990,  1275.4,   438.5,   409.0, 32768.0, ...
1886992,  1275.1,   438.5,   408.0, 32768.0, ...
1886994,  1275.0,   438.8,   408.0, 32768.0, ...
1886996,  1274.9,   439.0,   407.0, 32768.0, ...
1886998,  1274.8,   439.5,   407.0, 32768.0, ...
1887000,  1274.5,   440.5,   406.0, 32768.0, ...
1887002,  1274.2,   441.3,   406.0, 32768.0, ...
1887004,  1273.9,   441.9,   406.0, 32768.0, ...
1887006,  1273.5,   442.5,   406.0, 32768.0, ...
1887008,  1273.1,   443.0,   406.0, 32768.0, ...
1887010,  1272.3,   443.8,   406.0, 32768.0, ...
1887012,  1271.3,   445.2,   407.0, 32768.0, ...
1887014,  1270.5,   446.3,   407.0, 32768.0, ...
1887016,  1269.5,   447.9,   408.0, 32768.0, ...
1887018,  1269.3,   449.4,   409.0, 32768.0, ...
1887020,  1269.3,   450.7,   410.0, 32768.0, ...
1887022,  1269.7,   452.1,   411.0, 32768.0, ...
1887024,  1271.1,   453.4,   411.0, 32768.0, ...
1887026,  1272.5,   453.9,   411.0, 32768.0, ...
1887028,  1273.9,   452.9,   411.0, 32768.0, ...
1887030,  1275.1,   451.4,   411.0, 32768.0, ...
1887032,  1275.7,   449.3,   410.0, 32768.0, ...
1887034,  1276.2,   446.5,   409.0, 32768.0, ...
1887036,  1276.3,   443.6,   408.0, 32768.0, ...
1887038,  1276.0,   441.0,   406.0, 32768.0, ...
1887040,  1275.7,   438.8,   405.0, 32768.0, ...
1887042,  1275.3,   438.8,   404.0, 32768.0, ...
1887044,  1275.1,   439.3,   403.0, 32768.0, ...
1887046,  1274.9,   439.7,   404.0, 32768.0, ...
1887048,  1274.9,   440.7,   404.0, 32768.0, ...
1887050,  1274.9,   441.2,   405.0, 32768.0, ...
1887052,  1274.6,   441.7,   405.0, 32768.0, ...
1887054,  1274.4,   442.1,   406.0, 32768.0, ...
1887056,  1274.2,   441.9,   407.0, 32768.0, ...
1887058,  1273.9,   441.7,   407.0, 32768.0, ...
1887060,  1273.6,   441.6,   408.0, 32768.0, ...
1887062,  1273.2,   441.6,   409.0, 32768.0, ...
1887064,  1272.8,   442.2,   411.0, 32768.0, ...
1887066,  1272.6,   443.0,   412.0, 32768.0, ...
1887068,  1272.4,   444.1,   412.0, 32768.0, ...
1887070,  1272.2,   445.8,   413.0, 32768.0, ...
1887072,  1272.0,   447.9,   414.0, 32768.0, ...
1887074,  1271.8,   449.7,   414.0, 32768.0, ...
1887076,  1271.8,   451.3,   414.0, 32768.0, ...
1887078,  1271.8,   451.5,   414.0, 32768.0, ...
1887080,  1271.8,   451.2,   414.0, 32768.0, ...
1887082,  1271.9,   451.9,   414.0, 32768.0, ...
1887084,  1271.9,   452.8,   415.0, 32768.0, ...
1887086,  1271.9,   453.5,   415.0, 32768.0, ...
1887088,  1271.9,   454.2,   415.0, 32768.0, ...
1887090,  1272.0,   455.2,   415.0, 32768.0, ...
1887092,  1272.4,   456.1,   415.0, 32768.0, ...
1887094,  1272.8,   457.0,   415.0, 32768.0, ...
1887096,  1273.2,   457.2,   415.0, 32768.0, ...
1887098,  1273.6,   456.4,   415.0, 32768.0, ...
1887100,  1274.0,   455.4,   414.0, 32768.0, ...
1887102,  1274.4,   454.7,   414.0, 32768.0, ...
1887104,  1274.7,   453.9,   414.0, 32768.0, ...
1887106,  1274.6,   453.0,   413.0, 32768.0, ...
1887108,  1274.6,   452.4,   413.0, 32768.0, ...
1887110,  1274.5,   451.8,   413.0, 32768.0, ...
1887112,  1274.5,   452.0,   413.0, 32768.0, ...
1887114,  1274.5,   452.1,   413.0, 32768.0, ...
1887116,  1274.8,   452.6,   413.0, 32768.0, ...
1887118,  1275.0,   453.9,   412.0, 32768.0, ...
1887120,  1275.2,   455.0,   412.0, 32768.0, ...
1887122,  1275.3,   455.7,   411.0, 32768.0, ...
1887124,  1275.4,   456.0,   411.0, 32768.0, ...
1887126,  1275.2,   455.3,   410.0, 32768.0, ...
1887128,  1274.9,   454.2,   410.0, 32768.0, ...
1887130,  1274.4,   453.2,   410.0, 32768.0, ...
1887132,  1273.6,   451.9,   409.0, 32768.0, ...
1887134,  1272.8,   450.6,   410.0, 32768.0, ...
1887136,  1272.2,   449.6,   410.0, 32768.0, ...
1887138,  1271.5,   448.8,   410.0, 32768.0, ...
1887140,  1271.1,   449.5,   410.0, 32768.0, ...
1887142,  1270.8,   450.0,   411.0, 32768.0, ...
1887144,  1270.4,   450.6,   412.0, 32768.0, ...
1887146,  1270.5,   451.4,   413.0, 32768.0, ...
1887148,  1270.5,   453.1,   414.0, 32768.0, ...
1887150,  1270.4,   454.5,   414.0, 32768.0, ...
1887152,  1270.4,   455.8,   415.0, 32768.0, ...
1887154,  1270.4,   456.3,   415.0, 32768.0, ...
1887156,  1270.3,   456.8,   414.0, 32768.0, ...
1887158,  1270.5,   457.4,   413.0, 32768.0, ...
1887160,  1270.8,   457.9,   412.0, 32768.0, ...
1887162,  1271.4,   457.2,   411.0, 32768.0, ...
1887164,  1272.0,   456.2,   410.0, 32768.0, ...
1887166,  1272.7,   455.4,   409.0, 32768.0, ...
1887168,  1273.4,   455.0,   409.0, 32768.0, ...
1887170,  1273.9,   454.6,   408.0, 32768.0, ...
1887172,  1274.3,   454.3,   408.0, 32768.0, ...
1887174,  1274.5,   454.3,   408.0, 32768.0, ...
1887176,  1274.5,   454.4,   408.0, 32768.0, ...
1887178,  1274.8,   454.7,   408.0, 32768.0, ...
1887180,  1275.2,   455.0,   408.0, 32768.0, ...
1887182,  1275.8,   455.2,   408.0, 32768.0, ...
1887184,  1276.4,   455.4,   409.0, 32768.0, ...
1887186,  1277.0,   455.4,   409.0, 32768.0, ...
1887188,  1277.6,   454.9,   409.0, 32768.0, ...
1887190,  1278.2,   454.0,   409.0, 32768.0, ...
1887192,  1278.4,   452.5,   409.0, 32768.0, ...
1887194,  1278.5,   451.1,   409.0, 32768.0, ...
1887196,  1278.4,   449.4,   408.0, 32768.0, ...
1887198,  1278.4,   448.0,   408.0, 32768.0, ...
1887200,  1278.3,   446.9,   407.0, 32768.0, ...
1887202,  1278.4,   446.7,   407.0, 32768.0, ...
1887204,  1278.7,   448.5,   407.0, 32768.0, ...
1887206,  1278.9,   450.7,   407.0, 32768.0, ...
1887208,  1279.1,   452.8,   407.0, 32768.0, ...
1887210,  1279.2,   455.1,   408.0, 32768.0, ...
1887212,  1279.3,   457.3,   409.0, 32768.0, ...
1887214,  1279.0,   459.2,   410.0, 32768.0, ...
1887216,  1278.6,   460.7,   411.0, 32768.0, ...
1887218,  1278.0,   460.3,   411.0, 32768.0, ...
1887220,  1277.5,   460.1,   412.0, 32768.0, ...
1887222,  1277.1,   459.3,   413.0, 32768.0, ...
1887224,  1276.7,   458.2,   412.0, 32768.0, ...
1887226,  1276.3,   457.7,   412.0, 32768.0, ...
EFIX L   1886338, 1887226, 890,  1272.2,   447.3,     414
SSACC L  1887228
1887228,  1275.5,   457.3,   412.0, 32768.0, ...
1887230,  1272.6,   457.0,   412.0, 32768.0, ...
1887232,  1266.8,   456.0,   412.0, 32768.0, ...
1887234,  1258.7,   454.6,   413.0, 32768.0, ...
1887236,  1246.5,   450.5,   414.0, 32768.0, ...
1887238,  1229.0,   446.0,   416.0, 32768.0, ...
1887240,  1206.6,   440.2,   418.0, 32768.0, ...
1887242,  1180.1,   433.2,   421.0, 32768.0, ...
1887244,  1153.0,   425.0,   423.0, 32768.0, ...
1887246,  1123.7,   415.5,   426.0, 32768.0, ...
1887248,  1090.7,   404.4,   428.0, 32768.0, ...
1887250,  1058.2,   395.5,   430.0, 32768.0, ...
1887252,  1025.6,   385.2,   432.0, 32768.0, ...
1887254,   993.2,   374.1,   434.0, 32768.0, ...
1887256,   962.1,   364.0,   435.0, 32768.0, ...
1887258,   930.0,   354.5,   436.0, 32768.0, ...
1887260,   900.9,   345.7,   437.0, 32768.0, ...
1887262,   875.3,   339.0,   438.0, 32768.0, ...
1887264,   852.0,   331.8,   439.0, 32768.0, ...
1887266,   829.9,   323.2,   440.0, 32768.0, ...
1887268,   811.1,   316.8,   441.0, 32768.0, ...
1887270,   794.3,   310.7,   442.0, 32768.0, ...
1887272,   779.7,   305.3,   442.0, 32768.0, ...
1887274,   767.4,   300.2,   443.0, 32768.0, ...
1887276,   757.4,   295.0,   444.0, 32768.0, ...
1887278,   750.4,   290.5,   444.0, 32768.0, ...
1887280,   747.3,   289.4,   445.0, 32768.0, ...
1887282,   745.7,   288.2,   446.0, 32768.0, ...
1887284,   745.9,   287.3,   446.0, 32768.0, ...
1887286,   747.6,   286.3,   447.0, 32768.0, ...
ESACC L  1887228, 1887286, 60,  1275.5,   457.3,   747.6,   286.3,   10.11,     311
SFIX L   1887288
1887288,   749.1,   285.1,   447.0, 32768.0, ...
1887290,   750.7,   284.7,   447.0, 32768.0, ...
1887292,   750.9,   284.5,   447.0, 32768.0, ...
1887294,   750.9,   282.8,   447.0, 32768.0, ...
1887296,   751.0,   281.8,   447.0, 32768.0, ...
1887298,   750.8,   280.8,   447.0, 32768.0, ...
1887300,   751.1,   280.0,   447.0, 32768.0, ...
1887302,   751.3,   280.1,   448.0, 32768.0, ...
