MSG, 2259596 !V IMGLOAD FILL /Tables_PNG/DS13_movie_bar1.png
2259596,   859.5,   502.1,   459.0, 32768.0, ...
2259598,   859.5,   502.8,   459.0, 32768.0, ...
2259600,   859.6,   503.6,   459.0, 32768.0, ...
2259602,   859.7,   504.4,   460.0, 32768.0, ...
2259604,   859.8,   504.6,   460.0, 32768.0, ...
2259606,   860.0,   504.8,   460.0, 32768.0, ...
2259608,   860.0,   505.1,   460.0, 32768.0, ...
2259610,   860.0,   505.3,   459.0, 32768.0, ...
2259612,   860.0,   505.5,   459.0, 32768.0, ...
2259614,   858.9,   505.5,   459.0, 32768.0, ...
2259616,   857.7,   505.5,   459.0, 32768.0, ...
2259618,   856.6,   505.1,   458.0, 32768.0, ...
2259620,   855.4,   504.5,   458.0, 32768.0, ...
2259622,   854.4,   504.0,   457.0, 32768.0, ...
2259624,   853.4,   503.5,   457.0, 32768.0, ...
2259626,   852.4,   503.0,   456.0, 32768.0, ...
2259628,   852.7,   502.6,   456.0, 32768.0, ...
2259630,   853.0,   502.5,   456.0, 32768.0, ...
2259632,   853.3,   502.8,   455.0, 32768.0, ...
2259634,   853.6,   503.1,   455.0, 32768.0, ...
2259636,   853.9,   503.9,   456.0, 32768.0, ...
2259638,   854.3,   504.7,   456.0, 32768.0, ...
2259640,   854.5,   505.5,   456.0, 32768.0, ...
2259642,   854.5,   506.2,   456.0, 32768.0, ...
2259644,   854.6,   506.8,   456.0, 32768.0, ...
2259646,   854.8,   507.4,   456.0, 32768.0, ...
2259648,   855.1,   507.9,   457.0, 32768.0, ...
2259650,   855.4,   508.2,   458.0, 32768.0, ...
2259652,   856.0,   508.0,   458.0, 32768.0, ...
2259654,   856.5,   507.7,   459.0, 32768.0, ...
2259656,   857.0,   507.3,   460.0, 32768.0, ...
2259658,   857.3,   506.9,   460.0, 32768.0, ...
2259660,   857.1,   506.4,   460.0, 32768.0, ...
2259662,   856.9,   505.9,   460.0, 32768.0, ...
2259664,   856.7,   505.3,   460.0, 32768.0, ...
2259666,   856.0,   505.0,   460.0, 32768.0, ...
2259668,   855.3,   504.9,   460.0, 32768.0, ...
2259670,   854.8,   504.6,   460.0, 32768.0, ...
2259672,   854.3,   504.4,   459.0, 32768.0, ...
2259674,   854.3,   504.1,   459.0, 32768.0, ...
2259676,   854.3,   503.8,   459.0, 32768.0, ...
2259678,   854.2,   503.6,   458.0, 32768.0, ...
2259680,   854.3,   503.6,   458.0, 32768.0, ...
2259682,   854.2,   503.5,   457.0, 32768.0, ...
2259684,   853.6,   503.6,   457.0, 32768.0, ...
2259686,   852.9,   503.7,   457.0, 32768.0, ...
2259688,   852.2,   503.8,   457.0, 32768.0, ...
2259690,   851.4,   504.1,   457.0, 32768.0, ...
2259692,   850.9,   504.3,   457.0, 32768.0, ...
2259694,   850.4,   504.3,   457.0, 32768.0, ...
2259696,   849.9,   504.4,   457.0, 32768.0, ...
2259698,   850.0,   504.5,   457.0, 32768.0, ...
2259700,   850.0,   504.8,   457.0, 32768.0, ...
2259702,   849.9,   505.6,   457.0, 32768.0, ...
2259704,   849.9,   506.2,   457.0, 32768.0, ...
2259706,   849.8,   507.2,   457.0, 32768.0, ...
2259708,   849.8,   508.2,   457.0, 32768.0, ...
2259710,   850.1,   509.3,   457.0, 32768.0, ...
2259712,   850.5,   510.2,   458.0, 32768.0, ...
2259714,   850.9,   511.0,   458.0, 32768.0, ...
2259716,   851.3,   511.1,   458.0, 32768.0, ...
2259718,   851.7,   511.2,   459.0, 32768.0, ...
2259720,   852.0,   510.6,   459.0, 32768.0, ...
2259722,   852.4,   510.0,   459.0, 32768.0, ...
2259724,   852.4,   508.8,   459.0, 32768.0, ...
2259726,   852.5,   507.8,   459.0, 32768.0, ...
2259728,   852.7,   506.9,   459.0, 32768.0, ...
2259730,   853.0,   506.1,   459.0, 32768.0, ...
2259732,   853.1,   505.1,   459.0, 32768.0, ...
2259734,   853.3,   504.4,   459.0, 32768.0, ...
2259736,   853.4,   503.8,   459.0, 32768.0, ...
2259738,   853.4,   503.5,   459.0, 32768.0, ...
2259740,   853.3,   503.3,   459.0, 32768.0, ...
2259742,   853.3,   503.1,   458.0, 32768.0, ...
2259744,   853.3,   502.9,   458.0, 32768.0, ...
2259746,   853.2,   502.9,   458.0, 32768.0, ...
2259748,   853.1,   503.2,   458.0, 32768.0, ...
2259750,   853.1,   503.6,   458.0, 32768.0, ...
2259752,   853.2,   504.0,   457.0, 32768.0, ...
2259754,   853.2,   504.7,   458.0, 32768.0, ...
2259756,   853.3,   505.4,   458.0, 32768.0, ...
2259758,   853.3,   506.1,   459.0, 32768.0, ...
2259760,   853.6,   506.5,   459.0, 32768.0, ...
2259762,   853.9,   506.9,   460.0, 32768.0, ...
2259764,   854.3,   507.4,   461.0, 32768.0, ...
2259766,   854.6,   507.8,   461.0, 32768.0, ...
2259768,   855.0,   508.0,   462.0, 32768.0, ...
2259770,   855.3,   508.1,   462.0, 32768.0, ...
2259772,   855.6,   508.5,   462.0, 32768.0, ...
2259774,   855.8,   509.2,   463.0, 32768.0, ...
2259776,   856.1,   509.9,   463.0, 32768.0, ...
2259778,   856.4,   510.7,   463.0, 32768.0, ...
2259780,   856.7,   511.5,   464.0, 32768.0, ...
2259782,   857.1,   512.3,   464.0, 32768.0, ...
2259784,   857.6,   513.0,   465.0, 32768.0, ...
2259786,   858.1,   513.4,   465.0, 32768.0, ...
2259788,   858.7,   513.6,   466.0, 32768.0, ...
2259790,   859.0,   513.6,   466.0, 32768.0, ...
2259792,   859.2,   513.4,   466.0, 32768.0, ...
2259794,   859.5,   513.4,   466.0, 32768.0, ...
2259796,   859.6,   513.4,   466.0, 32768.0, ...
2259798,   859.2,   513.5,   465.0, 32768.0, ...
2259800,   858.7,   513.6,   465.0, 32768.0, ...
2259802,   858.2,   513.7,   464.0, 32768.0, ...
2259804,   857.5,   513.6,   463.0, 32768.0, ...
2259806,   856.7,   513.5,   462.0, 32768.0, ...
2259808,   856.0,   513.1,   462.0, 32768.0, ...
2259810,   855.2,   512.7,   461.0, 32768.0, ...
2259812,   854.8,   512.3,   461.0, 32768.0, ...
2259814,   854.4,   511.8,   461.0, 32768.0, ...
2259816,   854.1,   511.4,   461.0, 32768.0, ...
2259818,   853.9,   511.1,   462.0, 32768.0, ...
2259820,   853.8,   510.9,   462.0, 32768.0, ...
2259822,   853.7,   510.9,   463.0, 32768.0, ...
2259824,   853.8,   511.0,   463.0, 32768.0, ...
2259826,   853.7,   511.1,   464.0, 32768.0, ...
2259828,   853.3,   511.0,   464.0, 32768.0, ...
2259830,   852.8,   511.0,   465.0, 32768.0, ...
2259832,   852.3,   511.2,   465.0, 32768.0, ...
2259834,   851.8,   511.2,   465.0, 32768.0, ...
2259836,   851.3,   511.2,   465.0, 32768.0, ...
2259838,   850.9,   511.2,   465.0, 32768.0, ...
2259840,   850.6,   511.3,   465.0, 32768.0, ...
