MSG, 1944896 !V IMGLOAD FILL /Tables_PNG/DS3_anime_color3.png
1944896,  1145.9,   453.4,   481.0, 32768.0, ...
1944898,  1146.4,   454.0,   481.0, 32768.0, ...
1944900,  1146.6,   454.3,   481.0, 32768.0, ...
1944902,  1146.4,   454.6,   481.0, 32768.0, ...
1944904,  1145.7,   454.8,   480.0, 32768.0, ...
1944906,  1144.6,   454.3,   480.0, 32768.0, ...
1944908,  1143.4,   454.0,   479.0, 32768.0, ...
1944910,  1142.1,   453.6,   479.0, 32768.0, ...
1944912,  1140.9,   453.3,   480.0, 32768.0, ...
1944914,  1139.9,   453.2,   480.0, 32768.0, ...
1944916,  1139.3,   453.4,   481.0, 32768.0, ...
1944918,  1139.3,   453.7,   481.0, 32768.0, ...
1944920,  1139.7,   454.0,   481.0, 32768.0, ...
1944922,  1140.3,   454.4,   481.0, 32768.0, ...
1944924,  1140.8,   454.7,   481.0, 32768.0, ...
1944926,  1141.0,   454.9,   480.0, 32768.0, ...
1944928,  1140.7,   455.1,   479.0, 32768.0, ...
1944930,  1140.1,   455.3,   479.0, 32768.0, ...
1944932,  1139.6,   455.5,   478.0, 32768.0, ...
1944934,  1139.2,   455.8,   478.0, 32768.0, ...
1944936,  1139.6,   456.0,   478.0, 32768.0, ...
1944938,  1140.0,   456.4,   478.0, 32768.0, ...
1944940,  1140.6,   456.9,   478.0, 32768.0, ...
1944942,  1141.7,   457.3,   478.0, 32768.0, ...
1944944,  1142.7,   457.5,   478.0, 32768.0, ...
1944946,  1143.3,   457.6,   478.0, 32768.0, ...
1944948,  1143.3,   457.7,   477.0, 32768.0, ...
1944950,  1142.5,   457.8,   477.0, 32768.0, ...
1944952,  1141.7,   457.8,   477.0, 32768.0, ...
1944954,  1141.4,   457.8,   477.0, 32768.0, ...
1944956,  1141.1,   457.9,   477.0, 32768.0, ...
1944958,  1140.8,   458.0,   477.0, 32768.0, ...
1944960,  1140.6,   458.0,   477.0, 32768.0, ...
1944962,  1140.8,   458.1,   476.0, 32768.0, ...
1944964,  1141.0,   458.1,   476.0, 32768.0, ...
1944966,  1141.2,   458.2,   476.0, 32768.0, ...
1944968,  1141.2,   458.2,   476.0, 32768.0, ...
1944970,  1141.2,   458.2,   476.0, 32768.0, ...
1944972,  1141.2,   458.2,   475.0, 32768.0, ...
1944974,  1141.2,   458.2,   475.0, 32768.0, ...
1944976,  1141.2,   458.1,   475.0, 32768.0, ...
1944978,  1141.1,   458.3,   475.0, 32768.0, ...
1944980,  1140.9,   458.0,   475.0, 32768.0, ...
1944982,  1140.2,   458.1,   475.0, 32768.0, ...
1944984,  1139.5,   457.6,   475.0, 32768.0, ...
1944986,  1138.7,   456.7,   475.0, 32768.0, ...
1944988,  1138.1,   455.9,   475.0, 32768.0, ...
1944990,  1137.7,   455.7,   475.0, 32768.0, ...
1944992,  1137.2,   455.6,   475.0, 32768.0, ...
1944994,  1136.9,   455.7,   475.0, 32768.0, ...
1944996,  1136.5,   455.7,   475.0, 32768.0, ...
1944998,  1136.3,   456.3,   475.0, 32768.0, ...
1945000,  1136.1,   456.7,   475.0, 32768.0, ...
1945002,  1136.0,   457.0,   474.0, 32768.0, ...
1945004,  1135.9,   457.0,   474.0, 32768.0, ...
1945006,  1135.7,   456.6,   474.0, 32768.0, ...
1945008,  1135.4,   455.8,   474.0, 32768.0, ...
1945010,  1134.7,   455.1,   474.0, 32768.0, ...
1945012,  1134.2,   454.3,   474.0, 32768.0, ...
1945014,  1133.8,   453.6,   474.0, 32768.0, ...
1945016,  1134.1,   452.4,   474.0, 32768.0, ...
1945018,  1134.4,   451.1,   473.0, 32768.0, ...
1945020,  1134.9,   449.9,   473.0, 32768.0, ...
1945022,  1135.4,   448.8,   472.0, 32768.0, ...
1945024,  1136.6,   447.6,   472.0, 32768.0, ...
1945026,  1137.5,   446.7,   472.0, 32768.0, ...
1945028,  1138.3,   445.8,   471.0, 32768.0, ...
1945030,  1138.3,   446.1,   471.0, 32768.0, ...
1945032,  1138.4,   447.2,   471.0, 32768.0, ...
1945034,  1138.5,   447.7,   471.0, 32768.0, ...
1945036,  1138.6,   447.8,   471.0, 32768.0, ...
1945038,  1138.8,   448.0,   472.0, 32768.0, ...
1945040,  1139.1,   448.4,   472.0, 32768.0, ...
1945042,  1139.4,   448.9,   472.0, 32768.0, ...
1945044,  1139.8,   449.4,   472.0, 32768.0, ...
1945046,  1140.5,   450.3,   472.0, 32768.0, ...
1945048,  1141.0,   451.0,   472.0, 32768.0, ...
1945050,  1141.4,   452.5,   472.0, 32768.0, ...
1945052,  1142.1,   453.8,   472.0, 32768.0, ...
1945054,  1142.7,   455.2,   472.0, 32768.0, ...
1945056,  1143.3,   456.0,   472.0, 32768.0, ...
1945058,  1143.7,   456.9,   471.0, 32768.0, ...
1945060,  1143.8,   457.5,   471.0, 32768.0, ...
1945062,  1144.0,   457.9,   470.0, 32768.0, ...
1945064,  1144.1,   457.6,   470.0, 32768.0, ...
1945066,  1144.1,   457.4,   470.0, 32768.0, ...
1945068,  1144.1,   457.2,   469.0, 32768.0, ...
1945070,  1144.0,   457.1,   469.0, 32768.0, ...
1945072,  1144.0,   456.8,   469.0, 32768.0, ...
1945074,  1144.0,   456.6,   469.0, 32768.0, ...
1945076,  1144.0,   456.3,   469.0, 32768.0, ...
1945078,  1144.0,   456.2,   469.0, 32768.0, ...
1945080,  1144.1,   456.8,   469.0, 32768.0, ...
1945082,  1144.0,   457.5,   469.0, 32768.0, ...
1945084,  1143.7,   458.1,   468.0, 32768.0, ...
1945086,  1143.5,   458.5,   467.0, 32768.0, ...
1945088,  1143.5,   458.7,   467.0, 32768.0, ...
1945090,  1143.9,   459.0,   466.0, 32768.0, ...
1945092,  1144.3,   459.3,   465.0, 32768.0, ...
1945094,  1144.8,   459.1,   464.0, 32768.0, ...
1945096,  1145.2,   459.3,   463.0, 32768.0, ...
1945098,  1145.7,   459.5,   463.0, 32768.0, ...
1945100,  1145.7,   459.8,   463.0, 32768.0, ...
1945102,  1145.6,   460.4,   463.0, 32768.0, ...
1945104,  1145.1,   460.9,   463.0, 32768.0, ...
1945106,  1144.6,   461.4,   463.0, 32768.0, ...
1945108,  1144.1,   461.8,   463.0, 32768.0, ...
1945110,  1143.7,   461.8,   463.0, 32768.0, ...
1945112,  1143.4,   461.7,   464.0, 32768.0, ...
1945114,  1143.5,   461.6,   464.0, 32768.0, ...
1945116,  1143.6,   461.4,   464.0, 32768.0, ...
1945118,  1143.8,   461.3,   464.0, 32768.0, ...
1945120,  1143.9,   461.3,   464.0, 32768.0, ...
1945122,  1144.8,   461.6,   464.0, 32768.0, ...
1945124,  1145.8,   462.0,   464.0, 32768.0, ...
1945126,  1146.7,   462.3,   464.0, 32768.0, ...
1945128,  1147.5,   462.9,   464.0, 32768.0, ...
1945130,  1148.2,   463.1,   463.0, 32768.0, ...
1945132,  1148.9,   463.3,   464.0, 32768.0, ...
1945134,  1149.6,   463.4,   464.0, 32768.0, ...
1945136,  1149.3,   463.4,   464.0, 32768.0, ...
1945138,  1149.0,   463.3,   464.0, 32768.0, ...
1945140,  1148.8,   463.2,   464.0, 32768.0, ...
1945142,  1148.6,   463.0,   464.0, 32768.0, ...
1945144,  1148.9,   463.0,   464.0, 32768.0, ...
1945146,  1149.1,   462.9,   463.0, 32768.0, ...
1945148,  1149.4,   462.9,   463.0, 32768.0, ...
1945150,  1149.8,   462.9,   463.0, 32768.0, ...
1945152,  1150.1,   462.8,   463.0, 32768.0, ...
1945154,  1150.5,   462.5,   463.0, 32768.0, ...
1945156,  1150.7,   461.8,   463.0, 32768.0, ...
1945158,  1150.6,   461.3,   463.0, 32768.0, ...
1945160,  1150.6,   460.8,   462.0, 32768.0, ...
1945162,  1150.5,   460.5,   462.0, 32768.0, ...
1945164,  1150.4,   460.1,   461.0, 32768.0, ...
1945166,  1150.2,   459.6,   460.0, 32768.0, ...
1945168,  1150.0,   460.2,   459.0, 32768.0, ...
1945170,  1150.0,   461.2,   458.0, 32768.0, ...
1945172,  1150.1,   462.1,   458.0, 32768.0, ...
1945174,  1150.3,   463.1,   457.0, 32768.0, ...
1945176,  1150.6,   464.0,   457.0, 32768.0, ...
1945178,  1150.8,   464.7,   457.0, 32768.0, ...
1945180,  1151.2,   465.4,   458.0, 32768.0, ...
1945182,  1151.6,   465.1,   458.0, 32768.0, ...
1945184,  1152.4,   464.6,   457.0, 32768.0, ...
EFIX L   1944870, 1945184, 316,  1143.0,   456.8,     471
SSACC L  1945186
1945186,  1155.1,   464.0,   457.0, 32768.0, ...
1945188,  1159.9,   463.6,   456.0, 32768.0, ...
1945190,  1167.6,   463.5,   455.0, 32768.0, ...
1945192,  1176.2,   463.7,   454.0, 32768.0, ...
1945194,  1186.9,   464.5,   453.0, 32768.0, ...
1945196,  1198.5,   464.9,   452.0, 32768.0, ...
1945198,  1209.6,   465.5,   452.0, 32768.0, ...
1945200,  1218.8,   465.5,   451.0, 32768.0, ...
1945202,  1225.8,   465.2,   451.0, 32768.0, ...
1945204,  1229.8,   464.5,   450.0, 32768.0, ...
1945206,  1233.0,   463.8,   450.0, 32768.0, ...
1945208,  1234.1,   462.9,   450.0, 32768.0, ...
ESACC L  1945186, 1945208, 24,  1155.1,   464.0,  1234.1,   462.9,    1.46,      97
SFIX L   1945210
1945210,  1234.2,   462.0,   450.0, 32768.0, ...
1945212,  1234.3,   461.1,   450.0, 32768.0, ...
1945214,  1234.5,   460.7,   450.0, 32768.0, ...
1945216,  1234.6,   460.6,   451.0, 32768.0, ...
1945218,  1234.9,   460.6,   451.0, 32768.0, ...
1945220,  1235.5,   460.3,   451.0, 32768.0, ...
1945222,  1236.1,   460.0,   450.0, 32768.0, ...
1945224,  1236.5,   459.7,   450.0, 32768.0, ...
1945226,  1236.9,   459.8,   449.0, 32768.0, ...
1945228,  1237.3,   460.0,   449.0, 32768.0, ...
1945230,  1237.6,   460.2,   449.0, 32768.0, ...
1945232,  1237.7,   460.4,   448.0, 32768.0, ...
1945234,  1237.5,   461.1,   449.0, 32768.0, ...
1945236,  1237.3,   461.8,   449.0, 32768.0, ...
1945238,  1237.1,   462.5,   449.0, 32768.0, ...
1945240,  1236.9,   462.9,   449.0, 32768.0, ...
1945242,  1236.8,   463.1,   449.0, 32768.0, ...
1945244,  1236.6,   463.3,   449.0, 32768.0, ...
1945246,  1236.5,   463.2,   449.0, 32768.0, ...
1945248,  1236.4,   463.1,   448.0, 32768.0, ...
1945250,  1236.4,   462.6,   448.0, 32768.0, ...
1945252,  1236.3,   461.9,   447.0, 32768.0, ...
1945254,  1236.4,   461.4,   447.0, 32768.0, ...
1945256,  1236.5,   461.3,   446.0, 32768.0, ...
1945258,  1236.5,   461.4,   445.0, 32768.0, ...
1945260,  1236.6,   461.5,   445.0, 32768.0, ...
1945262,  1237.0,   461.7,   444.0, 32768.0, ...
1945264,  1237.3,   462.2,   443.0, 32768.0, ...
1945266,  1237.6,   461.8,   443.0, 32768.0, ...
1945268,  1237.9,   460.5,   442.0, 32768.0, ...
1945270,  1238.2,   458.0,   441.0, 32768.0, ...
1945272,  1238.5,   455.5,   440.0, 32768.0, ...
1945274,  1238.7,   453.1,   438.0, 32768.0, ...
1945276,  1238.5,   451.0,   437.0, 32768.0, ...
1945278,  1238.4,   448.9,   436.0, 32768.0, ...
1945280,  1237.9,   448.2,   436.0, 32768.0, ...
1945282,  1237.4,   448.4,   435.0, 32768.0, ...
1945284,  1237.0,   449.5,   435.0, 32768.0, ...
1945286,  1236.4,   450.4,   436.0, 32768.0, ...
1945288,  1235.9,   451.3,   437.0, 32768.0, ...
1945290,  1235.5,   452.6,   438.0, 32768.0, ...
1945292,  1234.8,   453.9,   438.0, 32768.0, ...
1945294,  1234.4,   454.9,   438.0, 32768.0, ...
1945296,  1234.1,   456.0,   438.0, 32768.0, ...
1945298,  1234.1,   457.2,   438.0, 32768.0, ...
1945300,  1234.3,   458.5,   439.0, 32768.0, ...
1945302,  1234.4,   459.9,   439.0, 32768.0, ...
1945304,  1234.6,   460.4,   439.0, 32768.0, ...
1945306,  1235.1,   461.1,   440.0, 32768.0, ...
1945308,  1235.6,   461.6,   440.0, 32768.0, ...
1945310,  1236.0,   462.1,   440.0, 32768.0, ...
1945312,  1236.3,   462.3,   440.0, 32768.0, ...
1945314,  1237.1,   462.3,   440.0, 32768.0, ...
1945316,  1237.8,   462.0,   440.0, 32768.0, ...
1945318,  1238.5,   461.8,   440.0, 32768.0, ...
1945320,  1239.1,   461.5,   440.0, 32768.0, ...
1945322,  1239.5,   461.3,   440.0, 32768.0, ...
1945324,  1239.7,   461.0,   439.0, 32768.0, ...
1945326,  1239.7,   460.7,   439.0, 32768.0, ...
1945328,  1239.2,   460.4,   439.0, 32768.0, ...
1945330,  1238.8,   460.0,   439.0, 32768.0, ...
1945332,  1238.3,   459.6,   438.0, 32768.0, ...
1945334,  1237.9,   459.2,   438.0, 32768.0, ...
1945336,  1237.7,   458.8,   438.0, 32768.0, ...
1945338,  1237.7,   458.6,   438.0, 32768.0, ...
1945340,  1237.9,   458.8,   438.0, 32768.0, ...
1945342,  1238.2,   460.1,   439.0, 32768.0, ...
1945344,  1238.5,   461.9,   440.0, 32768.0, ...
