trial,timestamp,x,y
20,1710362095208.3296,33,24
20,1710362095209.8303,33,24
20,1710362095211.8293,33,24
20,1710362095213.3308,33,24
20,1710362095215.3298,33,24
20,1710362095216.8293,33,24
20,1710362095218.83,33,24
20,1710362095221.3298,33,24
20,1710362095223.3303,33,24
20,1710362095225.3313,33,24
20,1710362095227.829,33,24
20,1710362095229.8354,33,24
20,1710362095231.8364,33,24
20,1710362095233.3372,33,24
20,1710362095235.3345,33,24
20,1710362095236.8591,33,24
20,1710362095238.8357,33,24
20,1710362095240.8347,33,24
20,1710362095242.8354,33,24
20,1710362095245.3396,33,24
20,1710362095246.843,33,24
20,1710362095247.8433,33,24
20,1710362095249.843,33,24
20,1710362095251.3433,33,24
20,1710362095252.344,33,24
20,1710362095254.3508,33,24
20,1710362095255.8445,33,24
20,1710362095257.1653,33,24
20,1710362095258.6538,33,24
20,1710362095260.6333,33,24
20,1710362095262.5598,33,24
20,1710362095264.5583,33,24
20,1710362095266.0588,33,24
20,1710362095267.559,33,24
20,1710362095269.0579,33,24
20,1710362095270.5598,33,24
20,1710362095272.0576,33,24
20,1710362095273.0588,33,24
20,1710362095275.0588,33,24
20,1710362095276.5618,33,24
20,1710362095278.0588,33,24
20,1710362095279.5593,33,24
20,1710362095281.06,33,24
20,1710362095283.058,33,24
20,1710362095284.3787,33,24
20,1710362095285.8076,33,24
20,1710362095287.3054,33,24
20,1710362095288.8035,33,24
20,1710362095290.325,33,24
20,1710362095292.2864,33,24
20,1710362095293.791,33,24
20,1710362095295.2842,33,24
20,1710362095296.2869,33,24
20,1710362095298.3044,33,24
20,1710362095299.6753,33,24
20,1710362095301.2312,33,24
20,1710362095302.26,33,24
20,1710362095303.784,33,24
20,1710362095305.2827,33,24
20,1710362095306.7852,33,24
20,1710362095308.2646,33,24
20,1710362095309.2656,33,24
20,1710362095311.2847,33,24
20,1710362095312.2903,33,24
20,1710362095314.2825,33,24
20,1710362095315.2908,33,24
20,1710362095316.7935,33,24
20,1710362095317.8015,33,24
20,1710362095319.551,33,24
20,1710362095320.5723,33,24
20,1710362095322.3203,33,24
20,1710362095323.3608,33,24
20,1710362095325.3376,33,24
20,1710362095326.36,33,24
20,1710362095328.3562,33,24
20,1710362095329.8376,33,24
20,1710362095330.862,33,24
20,1710362095332.8599,33,24
20,1710362095334.3408,33,24
20,1710362095335.3423,33,24
20,1710362095337.3616,33,24
20,1710362095338.8413,33,24
20,1710362095339.842,33,24
20,1710362095341.9185,33,24
20,1710362095343.4355,33,24
20,1710362095345.3386,33,24
20,1710362095346.8726,33,24
20,1710362095347.8762,33,24
20,1710362095349.428,33,24
20,1710362095350.947,33,24
20,1710362095352.4473,33,24
20,1710362095353.9277,33,24
20,1710362095355.428,33,24
20,1710362095356.9282,33,24
20,1710362095357.9292,33,24
20,1710362095359.4417,33,24
20,1710362095361.4468,33,24
20,1710362095362.9277,33,24
20,1710362095363.9482,33,24
20,1710362095365.5276,33,24
20,1710362095366.8943,33,24
20,1710362095368.2761,33,24
20,1710362095369.653,33,24
20,1710362095371.1533,33,24
20,1710362095372.1738,33,24
20,1710362095373.669,33,24
20,1710362095375.6746,33,24
20,1710362095376.6802,33,24
20,1710362095378.6785,33,24
20,1710362095380.1536,33,24
20,1710362095381.653,33,24
20,1710362095382.6543,33,24
