trial,timestamp,x,y
1,1707433565264.3499,33,24
1,1707433565274.605,33,24
1,1707433565289.7034,33,24
1,1707433565304.6309,33,24
1,1707433565321.4517,33,24
1,1707433565335.6484,33,24
1,1707433565351.7185,33,24
1,1707433565367.8413,33,24
1,1707433565383.9429,33,24
1,1707433565399.9517,33,24
1,1707433565415.3486,33,24
1,1707433565431.4333,33,24
1,1707433565447.4077,33,24
1,1707433565462.7278,31,24
1,1707433565478.4731,0,25
1,1707433565494.4722,0,25
1,1707433565510.4795,0,24
1,1707433565526.0562,0,23
1,1707433565542.0427,0,23
1,1707433565558.0388,0,27
1,1707433565573.7825,0,29
1,1707433565589.774,0,32
1,1707433565605.653,0,34
1,1707433565621.2305,0,39
1,1707433565636.6396,0,48
1,1707433565652.0522,0,56
1,1707433565667.4854,0,62
1,1707433565683.6619,0,65
1,1707433565699.1533,0,68
1,1707433565713.64,0,73
1,1707433565728.8745,0,75
1,1707433565744.4397,0,84
1,1707433565760.5354,0,90
1,1707433565774.8809,0,95
1,1707433565790.3372,0,100
1,1707433565806.5837,0,103
1,1707433565822.5881,0,104
1,1707433565837.6248,0,108
1,1707433565854.4988,0,112
1,1707433565868.8188,0,122
1,1707433565884.7324,0,133
1,1707433565900.7366,0,148
1,1707433565915.91,0,174
1,1707433565932.2625,0,206
1,1707433565947.144,0,240
1,1707433565963.2126,0,273
1,1707433565978.7625,0,304
1,1707433565994.3079,0,315
1,1707433566010.3896,0,315
1,1707433566026.276,0,315
1,1707433566042.3926,0,315
1,1707433566057.0232,0,315
1,1707433566072.2776,6,311
1,1707433566087.8694,27,302
1,1707433566103.8826,83,279
1,1707433566119.6104,164,255
1,1707433566136.3003,273,231
1,1707433566150.919,395,212
1,1707433566166.6611,524,198
1,1707433566182.136,630,198
1,1707433566197.494,700,198
1,1707433566213.261,738,198
1,1707433566229.3247,754,198
1,1707433566244.7476,763,198
1,1707433566261.21,769,198
1,1707433566275.8318,771,198
1,1707433566291.12,772,198
1,1707433566306.4668,772,198
1,1707433566323.0706,772,198
1,1707433566339.0073,772,198
1,1707433566354.7822,772,198
1,1707433566370.5952,772,198
1,1707433566385.6206,772,198
1,1707433566400.8655,755,208
1,1707433566418.123,725,208
1,1707433566433.1155,713,208
1,1707433566450.4424,613,220
1,1707433566463.9985,523,247
1,1707433566479.555,335,320
1,1707433566494.8762,220,375
1,1707433566511.0754,157,409
1,1707433566526.447,116,427
1,1707433566541.6458,90,440
1,1707433566557.3474,85,443
1,1707433566573.0913,82,445
1,1707433566588.9973,72,451
1,1707433566604.4697,53,462
1,1707433566619.793,28,487
1,1707433566635.1167,0,544
1,1707433566650.864,0,638
1,1707433566677.4626,0,853
1,1707433566682.4436,0,939
1,1707433566699.6375,0,1110
1,1707433566714.2073,0,1186
1,1707433566728.5022,0,1319
1,1707433566743.689,0,1413
1,1707433566759.0828,0,1462
1,1707433566775.065,0,1476
1,1707433566790.5146,0,1477
1,1707433566807.0435,0,1477
1,1707433566822.6692,0,1478
1,1707433566837.4753,6,1481
1,1707433566852.8252,12,1481
1,1707433566868.7979,34,1478
1,1707433566884.4993,74,1465
1,1707433566900.5107,151,1432
1,1707433566916.7449,241,1391
1,1707433566933.1235,310,1358
1,1707433566947.6633,364,1331
1,1707433566962.8347,420,1299
1,1707433566978.6948,475,1257
1,1707433566994.181,547,1194
1,1707433567009.3015,590,1157
1,1707433567026.0737,682,1078
1,1707433567042.0803,779,999
1,1707433567056.3003,878,921
1,1707433567071.9639,991,848
1,1707433567087.1335,1112,776
1,1707433567102.7085,1239,713
1,1707433567119.9329,1364,658
1,1707433567134.9143,1480,614
1,1707433567150.941,1582,583
1,1707433567166.5552,1676,555
1,1707433567181.9707,1744,539
1,1707433567197.9082,1803,529
1,1707433567213.1934,1843,521
1,1707433567229.6946,1871,518
1,1707433567244.7026,1896,515
1,1707433567261.1733,1928,511
1,1707433567276.2288,1966,506
1,1707433567292.6687,2021,503
1,1707433567308.5264,2068,497
1,1707433567324.431,2085,493
1,1707433567340.0115,2085,492
1,1707433567355.5078,2085,492
1,1707433567371.2598,2089,479
1,1707433567386.3132,2092,455
1,1707433567401.2476,2092,441
1,1707433567416.519,2092,405
1,1707433567432.5935,2086,364
1,1707433567446.955,2069,314
1,1707433567462.575,2037,248
1,1707433567477.7173,1990,192
1,1707433567492.9983,1896,128
1,1707433567509.3708,1753,53
1,1707433567525.1865,1589,0
1,1707433567540.7844,1421,0
1,1707433567556.9924,1273,0
1,1707433567572.9253,1160,0
1,1707433567587.15,1084,0
1,1707433567603.7136,1052,0
1,1707433567620.1958,1035,0
1,1707433567634.495,1030,0
1,1707433567651.6406,1027,0
1,1707433567665.7537,1026,16
1,1707433567680.7627,1026,31
1,1707433567696.3665,1026,75
1,1707433567711.7058,1029,140
1,1707433567727.894,1041,222
1,1707433567743.6929,1056,320
1,1707433567759.0842,1061,415
1,1707433567774.8337,1061,517
1,1707433567790.8193,1039,606
1,1707433567806.8591,1003,684
1,1707433567822.9868,967,747
1,1707433567837.5178,935,793
1,1707433567853.146,913,829
1,1707433567868.3608,889,869
1,1707433567884.3215,860,909
1,1707433567900.1155,829,945
1,1707433567917.191,805,967
1,1707433567932.9546,794,979
1,1707433567947.0872,790,984
1,1707433567963.0872,788,987
1,1707433567979.4731,788,992
1,1707433567995.2327,792,996
1,1707433568009.4568,794,998
1,1707433568025.0286,800,1001
1,1707433568051.7808,836,998
1,1707433568057.7527,836,998
1,1707433568073.9028,865,992
1,1707433568088.5376,892,984
1,1707433568104.301,917,978
1,1707433568121.2166,930,973
1,1707433568135.7544,937,970
1,1707433568152.3977,940,970
1,1707433568168.5146,940,970
1,1707433568184.2507,940,970
1,1707433568200.4338,940,970
1,1707433568214.6257,940,970
1,1707433568230.8638,940,970
1,1707433568247.0762,940,970
1,1707433568261.997,940,970
1,1707433568277.2217,940,970
1,1707433568293.703,940,970
1,1707433568310.1282,940,970
1,1707433568325.9727,940,970
1,1707433568341.244,940,970
1,1707433568356.7742,941,973
