trial,timestamp,x,y
11,1709845433457.9082,33,24
11,1709845433459.4077,33,24
11,1709845433460.9075,33,24
11,1709845433462.4082,33,24
11,1709845433464.4082,33,24
11,1709845433465.9165,33,24
11,1709845433468.408,33,24
11,1709845433470.4072,33,24
11,1709845433472.9077,33,24
11,1709845433474.9087,33,24
11,1709845433476.4084,33,24
11,1709845433478.9082,33,24
11,1709845433480.9414,33,24
11,1709845433482.9165,33,24
11,1709845433484.9294,33,24
11,1709845433486.0679,33,24
11,1709845433490.0667,33,24
11,1709845433492.5684,33,24
11,1709845433495.0688,33,24
11,1709845433496.7712,33,24
11,1709845433498.793,33,24
11,1709845433500.8354,33,24
11,1709845433502.861,33,24
11,1709845433503.8706,33,24
11,1709845433505.888,33,24
11,1709845433507.9104,33,24
11,1709845433509.9558,33,24
11,1709845433511.506,33,24
11,1709845433513.5054,33,24
11,1709845433515.0056,33,24
11,1709845433516.5046,33,24
11,1709845433518.5083,33,24
11,1709845433520.5042,33,24
11,1709845433523.0051,33,24
11,1709845433524.5383,33,24
11,1709845433526.533,33,24
11,1709845433528.1235,33,24
11,1709845433530.177,33,24
11,1709845433532.2053,33,24
11,1709845433533.7046,33,24
11,1709845433535.23,33,24
11,1709845433536.732,33,24
11,1709845433538.703,33,24
11,1709845433541.202,33,24
11,1709845433543.203,33,24
11,1709845433545.202,33,24
11,1709845433547.2036,33,24
11,1709845433548.7026,33,24
11,1709845433550.7224,33,24
11,1709845433552.7249,33,24
11,1709845433555.202,33,24
11,1709845433556.7026,33,24
11,1709845433558.703,33,24
11,1709845433560.703,33,24
11,1709845433562.7026,33,24
11,1709845433564.7395,33,24
11,1709845433567.203,33,24
11,1709845433569.2046,33,24
11,1709845433570.703,33,24
11,1709845433572.7026,33,24
11,1709845433574.7217,33,24
11,1709845433576.2046,33,24
11,1709845433577.5596,33,24
11,1709845433580.092,33,24
11,1709845433581.6084,33,24
11,1709845433583.0925,33,24
11,1709845433584.587,33,24
11,1709845433586.0828,33,24
11,1709845433587.6467,33,24
11,1709845433589.1936,33,24
11,1709845433590.7512,33,24
11,1709845433592.749,33,24
11,1709845433594.3088,33,24
11,1709845433596.0603,33,24
11,1709845433597.6768,33,24
11,1709845433598.99,33,24
11,1709845433600.987,33,24
11,1709845433602.468,33,24
11,1709845433603.4902,33,24
11,1709845433604.9932,33,24
11,1709845433606.4883,33,24
11,1709845433607.9866,33,24
11,1709845433609.4683,33,24
11,1709845433610.4683,33,24
11,1709845433611.9722,33,24
11,1709845433613.472,33,24
11,1709845433615.0728,33,24
11,1709845433616.5605,33,24
11,1709845433618.0994,33,24
11,1709845433619.5999,33,24
11,1709845433621.1003,33,24
11,1709845433622.5994,33,24
11,1709845433624.102,33,24
11,1709845433625.6013,33,24
11,1709845433627.1335,33,24
11,1709845433628.6326,33,24
11,1709845433630.1343,33,24
11,1709845433631.6343,33,24
11,1709845433633.6145,33,24
11,1709845433635.2795,33,24
11,1709845433636.8855,33,24
11,1709845433638.3323,33,24
11,1709845433639.8276,33,24
11,1709845433641.3281,33,24
11,1709845433642.8206,33,24
11,1709845433644.3167,33,24
11,1709845433645.8132,33,24
11,1709845433647.3362,33,24
11,1709845433649.7249,33,24
11,1709845433651.8606,33,24
11,1709845433653.905,33,24
11,1709845433655.533,33,24
11,1709845433657.2651,33,24
11,1709845433658.9167,33,24
11,1709845433660.9446,33,24
11,1709845433662.3352,33,24
11,1709845433664.284,33,24
11,1709845433665.8606,33,24
11,1709845433667.906,33,24
11,1709845433669.4028,33,24
11,1709845433671.291,33,24
11,1709845433672.8015,33,24
11,1709845433675.1123,33,24
11,1709845433677.1794,33,24
11,1709845433679.126,33,24
11,1709845433681.1238,33,24
11,1709845433682.6438,33,24
11,1709845433684.6252,33,24
11,1709845433686.6833,33,24
11,1709845433688.1235,33,24
11,1709845433690.257,33,24
11,1709845433692.3801,33,24
11,1709845433694.1426,33,24
11,1709845433695.6316,33,24
