trial,timestamp,x,y
8,1707244150884.9639,33,24
8,1707244150897.392,33,24
8,1707244150913.3633,33,24
8,1707244150928.3635,33,24
8,1707244150944.2698,33,24
8,1707244150959.4739,33,24
8,1707244150975.5327,33,24
8,1707244150991.3477,33,24
8,1707244151006.6646,33,24
8,1707244151022.0503,33,24
8,1707244151038.3362,33,24
8,1707244151053.3464,33,24
8,1707244151069.2812,33,24
8,1707244151084.9941,33,24
8,1707244151100.9604,33,24
8,1707244151116.4497,33,24
8,1707244151131.9724,33,24
8,1707244151148.1843,33,24
8,1707244151163.8862,33,24
8,1707244151178.2583,33,24
8,1707244151194.2966,33,24
8,1707244151211.0962,33,24
8,1707244151226.583,33,24
8,1707244151242.6313,33,24
8,1707244151257.8508,33,24
8,1707244151271.8735,33,24
8,1707244151288.152,33,24
8,1707244151303.9563,33,24
8,1707244151319.4377,33,24
8,1707244151334.7495,33,24
8,1707244151350.2966,33,24
8,1707244151364.6182,33,24
8,1707244151380.49,33,24
8,1707244151396.8257,33,24
8,1707244151412.2878,33,24
8,1707244151427.4814,33,24
8,1707244151443.0903,33,24
8,1707244151458.8767,33,24
8,1707244151473.3274,33,24
8,1707244151490.0845,33,24
8,1707244151504.4783,33,24
8,1707244151519.9475,33,24
8,1707244151536.0667,33,24
8,1707244151551.5662,33,24
8,1707244151567.6785,33,24
8,1707244151582.9795,33,24
8,1707244151598.2114,33,24
8,1707244151614.4116,33,24
8,1707244151629.318,33,24
8,1707244151645.562,33,24
8,1707244151662.2275,243,-82
8,1707244151677.3303,249,-174
8,1707244151694.0088,257,-270
8,1707244151708.552,264,-370
8,1707244151724.4495,287,-535
8,1707244151740.0425,306,-658
8,1707244151756.1072,333,-778
8,1707244151772.2896,378,-964
8,1707244151788.0972,411,-1093
8,1707244151803.6719,453,-1216
8,1707244151818.8352,501,-1336
8,1707244151833.7815,581,-1498
8,1707244151849.5483,647,-1600
8,1707244151865.1533,719,-1620
8,1707244151881.1638,755,-1620
8,1707244151896.6726,755,-1620
8,1707244151912.298,755,-1620
8,1707244151928.4229,755,-1620
8,1707244151943.768,755,-1620
8,1707244151959.3308,755,-1620
8,1707244151974.5361,755,-1620
8,1707244151992.4453,755,-1620
8,1707244152007.6262,755,-1620
8,1707244152024.6606,755,-1620
8,1707244152039.7717,755,-1620
8,1707244152055.354,755,-1620
8,1707244152071.0474,755,-1620
8,1707244152085.2893,755,-1620
8,1707244152102.2083,755,-1620
8,1707244152117.6687,755,-1620
8,1707244152133.384,755,-1620
8,1707244152149.607,755,-1620
8,1707244152163.9197,755,-1620
8,1707244152179.6582,755,-1620
8,1707244152195.5051,755,-1620
8,1707244152212.0852,918,-1503
8,1707244152227.064,1002,-1435
8,1707244152243.0762,1079,-1371
8,1707244152258.4412,1134,-1314
8,1707244152273.539,1191,-1248
8,1707244152288.989,1214,-1218
8,1707244152304.1804,1233,-1195
8,1707244152320.306,1251,-1176
8,1707244152336.1802,1278,-1153
8,1707244152352.2122,1298,-1140
8,1707244152367.9104,1320,-1126
8,1707244152383.485,1347,-1114
8,1707244152398.61,1386,-1099
8,1707244152413.9785,1406,-1093
8,1707244152429.5579,1416,-1092
8,1707244152445.053,1425,-1090
8,1707244152461.0518,1431,-1089
8,1707244152475.7993,1434,-1089
8,1707244152491.8997,1437,-1089
8,1707244152507.7488,1439,-1089
8,1707244152522.4622,1442,-1087
8,1707244152537.5881,1442,-1087
8,1707244152553.0479,1443,-1086
8,1707244152568.8762,1445,-1084
8,1707244152584.8625,1445,-1081
8,1707244152600.9001,1445,-1077
8,1707244152616.6494,1445,-1069
8,1707244152631.878,1437,-1054
8,1707244152660.2393,1406,-1009
8,1707244152677.5688,1383,-991
8,1707244152692.7217,1370,-978
8,1707244152708.574,1353,-967
8,1707244152724.6968,1347,-964
8,1707244152741.0688,1340,-960
8,1707244152757.13,1331,-955
8,1707244152771.8496,1323,-952
8,1707244152787.3901,1314,-951
8,1707244152802.5217,1307,-949
