trial,timestamp,x,y
4,1710717909364.0725,33,24
4,1710717909366.094,33,24
4,1710717909368.594,33,24
4,1710717909370.0952,33,24
4,1710717909371.5945,33,24
4,1710717909374.5942,33,24
4,1710717909376.1018,33,24
4,1710717909377.9338,33,24
4,1710717909379.9336,33,24
4,1710717909382.435,33,24
4,1710717909384.934,33,24
4,1710717909386.933,33,24
4,1710717909388.9385,33,24
4,1710717909391.4338,33,24
4,1710717909392.9348,33,24
4,1710717909394.9343,33,24
4,1710717909396.4363,33,24
4,1710717909397.9353,33,24
4,1710717909399.955,33,24
4,1710717909401.9329,33,24
4,1710717909412.4185,33,24
