Timestamp,X,Y
2024-04-02 16:20:17.333546,1908,1498
2024-04-02 16:20:17.434700,1908,1498
2024-04-02 16:20:17.535776,1908,1498
2024-04-02 16:20:17.637945,1908,1498
2024-04-02 16:20:17.740295,1908,1498
2024-04-02 16:20:17.842575,1908,1498
2024-04-02 16:20:17.945169,1908,1498
2024-04-02 16:20:18.059685,1908,1498
2024-04-02 16:20:18.161954,1908,1498
2024-04-02 16:20:18.262975,1908,1498
2024-04-02 16:20:18.365357,1908,1498
2024-04-02 16:20:18.467901,1908,1498
2024-04-02 16:20:18.571268,1908,1498
2024-04-02 16:20:18.672921,1908,1498
2024-04-02 16:20:18.773680,1908,1498
2024-04-02 16:20:18.876023,1908,1498
2024-04-02 16:20:18.979345,1908,1498
2024-04-02 16:20:19.082198,1908,1498
2024-04-02 16:20:19.185384,1908,1498
2024-04-02 16:20:19.287827,1908,1498
2024-04-02 16:20:19.390810,1908,1498
2024-04-02 16:20:19.492580,1908,1498
2024-04-02 16:20:19.595088,1908,1498
2024-04-02 16:20:19.697439,1908,1498
2024-04-02 16:20:19.800510,1908,1498
2024-04-02 16:20:19.901772,1908,1498
2024-04-02 16:20:20.003060,1908,1498
2024-04-02 16:20:20.104072,1908,1498
2024-04-02 16:20:20.206405,1908,1498
2024-04-02 16:20:20.307667,1908,1498
2024-04-02 16:20:20.410007,1908,1498
2024-04-02 16:20:20.513355,1908,1498
2024-04-02 16:20:20.616265,1908,1498
2024-04-02 16:20:20.719374,1908,1498
2024-04-02 16:20:20.822457,1908,1498
2024-04-02 16:20:20.925362,1908,1498
2024-04-02 16:20:21.027281,1908,1498
2024-04-02 16:20:21.130154,1908,1498
2024-04-02 16:20:21.233082,1908,1498
2024-04-02 16:20:21.334324,1908,1498
2024-04-02 16:20:21.437109,1908,1498
2024-04-02 16:20:21.540753,1908,1498
2024-04-02 16:20:21.643433,1908,1498
2024-04-02 16:20:21.744416,1908,1498
2024-04-02 16:20:21.847628,1908,1498
2024-04-02 16:20:21.950729,1908,1498
2024-04-02 16:20:22.054240,1908,1498
2024-04-02 16:20:22.156849,1908,1498
2024-04-02 16:20:22.257877,1908,1498
2024-04-02 16:20:22.360662,1908,1498
2024-04-02 16:20:22.461565,1908,1498
2024-04-02 16:20:22.564444,1908,1498
2024-04-02 16:20:22.667518,1908,1498
2024-04-02 16:20:22.770089,1908,1498
2024-04-02 16:20:22.870827,1908,1498
2024-04-02 16:20:22.973991,1908,1498
2024-04-02 16:20:23.077476,1908,1498
2024-04-02 16:20:23.180445,1908,1498
2024-04-02 16:20:23.283502,1908,1498
2024-04-02 16:20:23.386830,1908,1498
2024-04-02 16:20:23.490020,1908,1498
2024-04-02 16:20:23.590634,1908,1498
2024-04-02 16:20:23.694061,1908,1498
2024-04-02 16:20:23.797058,1908,1498
2024-04-02 16:20:23.898674,1908,1498
2024-04-02 16:20:24.001900,1908,1498
2024-04-02 16:20:24.105468,1908,1498
2024-04-02 16:20:24.208749,1908,1498
2024-04-02 16:20:24.311529,1908,1498
2024-04-02 16:20:24.415007,1908,1498
2024-04-02 16:20:24.518252,1908,1498
2024-04-02 16:20:24.621738,1908,1498
2024-04-02 16:20:24.722910,1908,1498
2024-04-02 16:20:24.826231,1908,1498
