Timestamp,X,Y
2024-04-02 14:18:49.206754,972,1871
2024-04-02 14:18:49.307956,972,1871
2024-04-02 14:18:49.410706,972,1871
2024-04-02 14:18:49.511237,972,1871
2024-04-02 14:18:49.614468,972,1871
2024-04-02 14:18:49.715834,972,1871
2024-04-02 14:18:49.817814,972,1871
2024-04-02 14:18:49.920849,972,1871
2024-04-02 14:18:50.023775,972,1871
2024-04-02 14:18:50.127101,972,1871
2024-04-02 14:18:50.229842,972,1871
2024-04-02 14:18:50.332577,972,1871
2024-04-02 14:18:50.435235,972,1871
2024-04-02 14:18:50.538176,972,1871
2024-04-02 14:18:50.639350,972,1871
2024-04-02 14:18:50.741269,972,1871
2024-04-02 14:18:50.844254,972,1871
2024-04-02 14:18:50.945474,972,1871
2024-04-02 14:18:51.049016,972,1871
2024-04-02 14:18:51.151477,972,1871
2024-04-02 14:18:51.253341,972,1871
2024-04-02 14:18:51.354885,972,1871
2024-04-02 14:18:51.456896,972,1871
2024-04-02 14:18:51.558956,972,1871
2024-04-02 14:18:51.661316,972,1871
2024-04-02 14:18:51.764861,1280,1704
2024-04-02 14:18:51.867995,1741,1640
