3187712.0	1150.90	793.20
3187714.0	1150.90	795.70
3187716.0	1145.80	795.30
3187718.0	1143.70	794.90
3187720.0	1143.70	794.80
3187722.0	1148.60	803.80
3187724.0	1149.40	802.80
3187726.0	1150.10	802.70
3187728.0	1150.10	803.40
3187730.0	1150.10	803.40
3187732.0	1149.10	805.80
3187734.0	1149.10	805.00
3187736.0	1149.00	805.00
3187738.0	1147.50	805.10
3187740.0	1146.40	798.30
3187742.0	1146.30	798.30
3187744.0	1147.40	798.20
3187746.0	1150.70	799.90
3187748.0	1154.50	801.70
3187750.0	1153.70	804.70
3187752.0	1152.90	804.80
3187754.0	1148.40	801.90
3187756.0	1149.10	802.60
3187758.0	1149.90	802.50
3187760.0	1149.80	800.10
3187762.0	1147.30	800.20
3187764.0	1147.30	798.30
3187766.0	1147.30	796.40
3187768.0	1154.80	796.10
3187770.0	1154.90	796.30
3187772.0	1154.90	796.60
3187774.0	1155.00	797.50
3187776.0	1152.20	798.50
3187778.0	1152.30	800.50
3187780.0	1152.40	801.20
3187782.0	1149.30	802.20
3187784.0	1149.40	801.50
3187786.0	1149.40	800.90
3187788.0	1156.30	800.80
3187790.0	1156.30	800.80
3187792.0	1152.90	799.40
3187794.0	1151.80	799.70
3187796.0	1151.70	799.60
3187798.0	1151.70	798.10
3187800.0	1151.70	798.10
3187802.0	1155.80	797.60
3187804.0	1157.60	797.30
3187806.0	1157.60	797.30
3187808.0	1157.70	802.10
3187810.0	1157.70	802.10
3187812.0	1158.40	793.20
3187814.0	1158.40	793.20
3187816.0	1159.10	792.40
3187818.0	1159.10	792.40
3187820.0	1156.10	802.10
3187822.0	1156.00	802.50
3187824.0	1155.10	802.70
3187826.0	1154.60	802.70
3187828.0	1154.60	803.60
3187830.0	1155.30	803.50
3187832.0	1155.90	797.80
3187834.0	1156.00	797.70
3187836.0	1155.70	797.70
3187838.0	1155.30	797.00
3187840.0	1154.50	797.00
3187842.0	1153.70	797.00
3187844.0	1152.70	797.00
3187846.0	1152.70	797.40
3187848.0	1159.10	797.90
3187850.0	1159.10	798.60
3187852.0	1158.70	798.60
3187854.0	1158.30	794.60
3187856.0	1155.60	794.60
3187858.0	1156.20	794.50
3187860.0	1156.80	794.30
3187862.0	1157.00	794.20
3187864.0	1160.20	794.00
3187866.0	1160.10	792.00
3187868.0	1155.60	792.20
3187870.0	1155.60	796.00
3187872.0	1155.40	795.50
3187874.0	1155.40	795.00
3187876.0	1159.00	794.80
3187878.0	1159.00	793.90
3187880.0	1161.50	793.70
3187882.0	1163.40	796.90
3187884.0	1163.40	796.80
3187886.0	1163.20	797.30
3187888.0	1162.90	797.30
3187890.0	1163.90	798.00
3187892.0	1163.90	797.90
