trial,timestamp,x,y
3,1707260962691.7378,33,24
3,1707260962698.0142,33,24
3,1707260962713.0144,33,24
3,1707260962732.6025,33,24
3,1707260962750.0876,33,24
3,1707260962759.0972,33,24
3,1707260962774.4592,33,24
3,1707260962790.29,33,24
3,1707260962805.074,33,24
3,1707260962820.561,33,24
3,1707260962836.2212,33,24
3,1707260962851.8245,33,24
3,1707260962868.8218,33,24
3,1707260962882.9055,33,24
3,1707260962898.9133,33,24
3,1707260962915.9119,33,24
3,1707260962930.957,33,24
3,1707260962946.2795,33,24
3,1707260962962.734,33,24
3,1707260962977.7722,33,24
3,1707260962992.7363,33,24
3,1707260963008.556,33,24
3,1707260963024.039,33,24
3,1707260963039.8633,33,24
3,1707260963055.859,33,24
3,1707260963070.9968,33,24
3,1707260963087.3376,33,24
3,1707260963104.7964,33,24
3,1707260963117.9763,33,24
3,1707260963133.3877,33,24
3,1707260963148.703,33,24
3,1707260963165.1238,33,24
3,1707260963180.474,33,24
3,1707260963196.885,33,24
3,1707260963212.3167,33,24
3,1707260963226.7239,33,24
3,1707260963242.2356,33,24
3,1707260963257.6472,33,24
3,1707260963272.7642,33,24
3,1707260963287.8428,33,24
3,1707260963304.324,33,24
3,1707260963320.3533,33,24
3,1707260963334.756,33,24
3,1707260963351.1965,33,24
3,1707260963366.6174,33,24
3,1707260963381.696,33,24
3,1707260963398.2422,33,24
3,1707260963414.1768,33,24
3,1707260963429.8257,33,24
3,1707260963447.6826,33,24
3,1707260963461.9817,33,24
3,1707260963476.3525,33,24
3,1707260963491.121,33,24
3,1707260963507.066,33,24
3,1707260963522.0645,33,24
3,1707260963538.0898,33,24
3,1707260963553.1035,33,24
3,1707260963568.1433,33,24
3,1707260963584.0408,33,24
3,1707260963599.8052,33,24
3,1707260963615.5535,33,24
3,1707260963630.884,33,24
3,1707260963646.6501,33,24
3,1707260963663.2017,33,24
3,1707260963677.3806,33,24
3,1707260963692.986,33,24
3,1707260963708.3909,33,24
3,1707260963724.2432,33,24
3,1707260963739.4343,33,24
3,1707260963754.5854,33,24
3,1707260963770.1929,33,24
3,1707260963786.033,33,24
3,1707260963800.9263,33,24
3,1707260963816.3018,33,24
3,1707260963831.5522,33,24
3,1707260963847.28,33,24
3,1707260963863.2896,33,24
3,1707260963878.9507,33,24
3,1707260963894.0952,33,24
3,1707260963909.7996,33,24
3,1707260963925.796,33,24
3,1707260963940.4268,33,24
3,1707260963957.3901,33,24
3,1707260963973.455,33,24
3,1707260963988.1516,33,24
3,1707260964004.5723,33,24
3,1707260964019.9138,33,24
3,1707260964035.3838,33,24
3,1707260964049.754,33,24
3,1707260964065.2302,33,24
3,1707260964081.8228,33,24
3,1707260964096.8262,33,24
3,1707260964112.821,33,24
3,1707260964128.5112,33,24
3,1707260964143.7883,33,24
3,1707260964159.38,33,24
3,1707260964174.6523,33,24
3,1707260964190.4336,33,24
3,1707260964204.612,33,24
3,1707260964221.5015,33,24
3,1707260964236.768,33,24
3,1707260964252.5598,33,24
3,1707260964266.9265,33,24
3,1707260964283.6052,33,24
3,1707260964298.639,33,24
3,1707260964315.1077,33,24
3,1707260964331.2344,33,24
3,1707260964347.8843,33,24
3,1707260964360.8694,33,24
3,1707260964377.8784,33,24
3,1707260964394.1343,33,24
3,1707260964410.0032,33,24
3,1707260964426.2732,33,24
3,1707260964442.2993,33,24
3,1707260964457.1733,33,24
3,1707260964472.4058,33,24
3,1707260964487.7363,33,24
3,1707260964504.5342,33,24
3,1707260964520.2815,33,24
3,1707260964536.2073,33,24
3,1707260964550.9038,33,24
3,1707260964567.4507,33,24
3,1707260964583.4329,33,24
3,1707260964597.7268,33,24
3,1707260964614.985,33,24
3,1707260964630.8652,33,24
3,1707260964648.0168,33,24
3,1707260964663.3464,33,24
3,1707260964677.988,33,24
3,1707260964692.6948,33,24
3,1707260964707.8574,33,24
3,1707260964723.7568,33,24
3,1707260964738.7595,33,24
3,1707260964754.1904,33,24
3,1707260964769.798,33,24
3,1707260964784.9648,33,24
3,1707260964801.0598,33,24
3,1707260964816.9832,33,24
3,1707260964832.6482,33,24
3,1707260964847.9868,33,24
3,1707260964863.9868,33,24
3,1707260964880.0083,33,24
3,1707260964894.5356,33,24
3,1707260964910.0764,33,24
3,1707260964925.735,33,24
3,1707260964941.724,33,24
3,1707260964956.9165,33,24
3,1707260964972.3667,33,24
3,1707260964987.6948,33,24
3,1707260965003.242,33,24
3,1707260965018.61,33,24
3,1707260965034.1467,33,24
3,1707260965051.2014,33,24
3,1707260965065.247,33,24
3,1707260965081.2078,33,24
3,1707260965097.2446,33,24
3,1707260965113.7585,33,24
3,1707260965127.9277,33,24
3,1707260965143.9338,33,24
3,1707260965159.4832,33,24
3,1707260965175.1172,33,24
3,1707260965190.194,33,24
3,1707260965205.738,33,24
3,1707260965221.558,33,24
3,1707260965236.496,33,24
3,1707260965252.4949,33,24
3,1707260965267.6755,33,24
3,1707260965283.3015,33,24
3,1707260965299.2158,33,24
3,1707260965315.202,33,24
3,1707260965331.2014,33,24
3,1707260965347.4624,33,24
3,1707260965364.0088,33,24
3,1707260965378.5928,33,24
3,1707260965393.8477,33,24
3,1707260965409.5205,33,24
3,1707260965424.803,33,24
3,1707260965440.3794,33,24
3,1707260965455.7664,33,24
3,1707260965470.9907,33,24
3,1707260965486.219,33,24
3,1707260965502.1147,33,24
