trial,timestamp,x,y
1,1707243321164.5435,33,24
1,1707243321165.544,33,24
1,1707243321181.9958,33,24
1,1707243321197.999,33,24
1,1707243321212.505,33,24
1,1707243321229.4055,33,24
1,1707243321243.5334,33,24
1,1707243321259.1675,33,24
1,1707243321275.4307,33,24
1,1707243321291.2786,33,24
1,1707243321307.0525,33,24
1,1707243321322.8894,33,24
1,1707243321337.1143,33,24
1,1707243321353.7854,33,24
1,1707243321370.667,33,24
1,1707243321384.7795,33,24
1,1707243321401.779,33,24
1,1707243321416.1343,33,24
1,1707243321432.9956,33,24
1,1707243321448.551,33,24
1,1707243321464.7466,33,24
1,1707243321480.4468,33,24
1,1707243321496.6057,33,24
1,1707243321512.111,33,24
1,1707243321527.6567,33,24
1,1707243321543.1987,33,24
1,1707243321558.3357,33,24
1,1707243321574.6836,33,24
1,1707243321590.593,33,24
1,1707243321605.7449,33,24
1,1707243321621.3394,33,24
1,1707243321637.3523,33,24
1,1707243321653.2278,33,24
1,1707243321668.6587,33,24
