trial,timestamp,x,y
3,1707430024093.1135,33,24
3,1707430024100.1157,33,24
3,1707430024115.121,33,24
3,1707430024131.118,33,24
3,1707430024147.125,33,24
3,1707430024163.0352,33,24
3,1707430024178.5417,33,24
3,1707430024192.5383,33,24
3,1707430024208.0645,33,24
3,1707430024224.4211,33,24
3,1707430024239.4788,33,24
3,1707430024254.0178,33,24
3,1707430024271.013,33,24
3,1707430024285.4817,33,24
3,1707430024300.669,33,24
3,1707430024316.6858,33,24
3,1707430024331.8547,33,24
3,1707430024348.9678,33,24
3,1707430024365.0356,33,24
3,1707430024379.998,33,24
3,1707430024395.817,33,24
3,1707430024412.2417,33,24
3,1707430024428.0522,33,24
3,1707430024443.9363,33,24
3,1707430024459.6826,33,24
3,1707430024475.616,33,24
3,1707430024490.813,33,24
3,1707430024507.0623,33,24
3,1707430024521.3423,33,24
3,1707430024537.4614,33,24
3,1707430024554.0083,33,24
3,1707430024569.8833,33,24
3,1707430024585.3098,33,24
3,1707430024600.8813,33,24
3,1707430024615.9724,33,24
3,1707430024631.1738,33,24
3,1707430024646.847,33,24
3,1707430024662.8406,33,24
3,1707430024678.664,33,24
3,1707430024693.7205,33,24
3,1707430024709.1316,33,24
3,1707430024724.1375,33,24
3,1707430024740.3394,33,24
3,1707430024755.4868,33,24
3,1707430024770.706,33,24
3,1707430024787.0112,33,24
3,1707430024803.1045,33,24
3,1707430024817.746,33,24
3,1707430024833.1553,33,24
3,1707430024848.8337,33,24
3,1707430024864.6716,33,24
3,1707430024879.9224,33,24
3,1707430024895.8623,33,24
3,1707430024910.2783,33,24
3,1707430024926.1326,33,24
3,1707430024941.225,33,24
3,1707430024958.3252,33,24
3,1707430024974.1536,33,24
3,1707430024989.1,33,24
3,1707430025004.6355,33,24
3,1707430025020.0886,33,24
3,1707430025035.1619,33,24
3,1707430025052.2822,33,24
3,1707430025067.5835,33,24
3,1707430025083.4604,33,24
3,1707430025098.9548,33,24
3,1707430025114.812,33,24
3,1707430025129.7397,33,24
3,1707430025146.97,33,24
3,1707430025162.5432,33,24
3,1707430025177.2554,33,24
3,1707430025192.5183,33,24
3,1707430025207.8062,33,24
3,1707430025223.565,33,24
3,1707430025238.7776,33,24
3,1707430025254.5144,33,24
3,1707430025270.4412,33,24
3,1707430025286.916,33,24
3,1707430025302.945,33,24
3,1707430025317.5908,33,24
3,1707430025332.927,33,24
3,1707430025348.936,33,24
3,1707430025364.1533,33,24
3,1707430025379.5552,33,24
3,1707430025395.5571,33,24
3,1707430025409.5527,33,24
3,1707430025425.1216,33,24
3,1707430025440.2493,33,24
3,1707430025455.764,33,24
3,1707430025471.2358,33,24
3,1707430025487.2407,33,24
3,1707430025503.169,33,24
3,1707430025519.0212,33,24
3,1707430025534.4407,33,24
3,1707430025549.7087,33,24
3,1707430025565.2827,33,24
3,1707430025581.5347,33,24
3,1707430025597.382,33,24
3,1707430025614.2627,33,24
3,1707430025629.483,33,24
3,1707430025644.2998,33,24
3,1707430025659.086,33,24
3,1707430025674.682,33,24
3,1707430025691.0618,33,24
3,1707430025706.961,33,24
3,1707430025721.959,33,24
3,1707430025737.153,33,24
3,1707430025754.2397,33,24
3,1707430025770.0598,33,24
3,1707430025786.0088,33,24
3,1707430025801.8784,33,24
3,1707430025817.514,33,24
3,1707430025833.8503,33,24
3,1707430025848.82,33,24
3,1707430025865.0413,33,24
3,1707430025880.329,33,24
3,1707430025895.6414,33,24
3,1707430025911.2651,33,24
3,1707430025926.9873,33,24
3,1707430025942.6445,33,24
3,1707430025957.2896,33,24
3,1707430025973.2668,33,24
3,1707430025988.5312,33,24
3,1707430026004.641,33,24
3,1707430026020.0842,33,24
3,1707430026036.6992,33,24
3,1707430026051.739,33,24
3,1707430026067.9565,33,24
