trial,timestamp,x,y
68,1706999481644.8838,33,24
68,1706999481659.8848,33,24
68,1706999481674.894,33,24
68,1706999481690.191,33,24
68,1706999481706.2598,33,24
68,1706999481722.133,33,24
68,1706999481737.8887,33,24
68,1706999481753.4456,33,24
68,1706999481769.265,33,24
68,1706999481785.8906,33,24
68,1706999481801.1472,33,24
68,1706999481815.6396,33,24
68,1706999481832.3835,33,24
68,1706999481846.737,33,24
68,1706999481863.0818,33,24
68,1706999481877.8152,33,24
68,1706999481894.387,33,24
68,1706999481910.2332,33,24
68,1706999481926.5183,33,24
68,1706999481941.3638,33,24
68,1706999481956.9207,33,24
68,1706999481972.5835,33,24
68,1706999481987.655,33,24
68,1706999482003.6453,33,24
68,1706999482019.7195,33,24
68,1706999482035.6719,33,24
