trial,timestamp,x,y
1,1707203671896.6995,33,24
1,1707203671899.7002,33,24
1,1707203671915.7036,33,24
1,1707203671931.2783,33,24
1,1707203671946.5356,33,24
1,1707203671961.6343,33,24
1,1707203671977.5115,33,24
1,1707203671992.846,33,24
1,1707203672008.02,33,24
1,1707203672023.5894,33,24
1,1707203672039.5833,33,24
1,1707203672055.5962,33,24
1,1707203672071.6,33,24
1,1707203672087.5867,33,24
1,1707203672103.5981,33,24
1,1707203672120.4543,33,24
1,1707203672134.9849,33,24
1,1707203672150.0942,33,24
1,1707203672165.2546,33,24
1,1707203672180.6248,33,24
1,1707203672197.418,33,24
1,1707203672213.9788,33,24
1,1707203672230.2334,33,24
1,1707203672243.9478,33,24
1,1707203672259.9485,33,24
1,1707203672276.2192,33,24
1,1707203672291.7454,33,24
1,1707203672307.7332,33,24
1,1707203672324.6067,33,24
1,1707203672339.9856,33,24
1,1707203672355.3137,33,24
1,1707203672369.407,33,24
1,1707203672385.4062,33,24
1,1707203672400.8147,33,24
1,1707203672416.0757,33,24
1,1707203672432.2273,33,24
1,1707203672447.51,33,24
1,1707203672462.5977,33,24
1,1707203672477.7014,33,24
1,1707203672493.7017,33,24
1,1707203672509.1094,33,24
1,1707203672525.0063,33,24
1,1707203672540.9297,33,24
1,1707203672556.3315,33,24
1,1707203672572.2307,33,24
1,1707203672587.9429,33,24
1,1707203672604.013,33,24
1,1707203672620.2686,33,24
1,1707203672636.5667,33,24
1,1707203672652.5596,33,24
1,1707203672666.8394,33,24
1,1707203672682.059,33,24
1,1707203672697.9512,33,24
1,1707203672713.238,33,24
1,1707203672728.609,33,24
1,1707203672744.6892,33,24
1,1707203672761.0205,33,24
1,1707203672776.1643,33,24
1,1707203672791.3652,33,24
1,1707203672806.7385,33,24
1,1707203672822.5664,33,24
1,1707203672837.7834,33,24
1,1707203672853.1794,33,24
1,1707203672868.5266,33,24
1,1707203672884.2935,33,24
1,1707203672898.751,33,24
1,1707203672914.727,33,24
1,1707203672930.874,33,24
1,1707203672946.3108,33,24
1,1707203672962.8958,33,24
1,1707203672978.6394,33,24
1,1707203672994.1296,33,24
1,1707203673010.1106,33,24
1,1707203673027.3777,33,24
1,1707203673041.2522,33,24
1,1707203673056.3694,33,24
1,1707203673072.6194,33,24
1,1707203673088.655,33,24
1,1707203673103.7515,33,24
1,1707203673119.7817,33,24
1,1707203673135.8005,33,24
1,1707203673151.3262,33,24
1,1707203673167.6382,33,24
1,1707203673183.1145,33,24
1,1707203673197.842,33,24
1,1707203673213.471,33,25
1,1707203673230.5742,33,25
1,1707203673243.9849,35,19
1,1707203673259.7917,267,-69
1,1707203673275.692,333,-174
1,1707203673291.794,405,-276
1,1707203673306.9495,536,-420
1,1707203673322.961,650,-519
1,1707203673338.3193,777,-619
1,1707203673354.2131,921,-706
1,1707203673369.5383,1136,-811
1,1707203673385.313,1275,-864
1,1707203673400.7156,1395,-907
1,1707203673416.427,1482,-937
1,1707203673431.8542,1548,-958
1,1707203673447.2664,1566,-961
1,1707203673462.5483,1571,-961
1,1707203673477.6755,1572,-961
1,1707203673493.1187,1572,-960
1,1707203673508.3281,1572,-957
1,1707203673524.4663,1572,-955
1,1707203673539.8716,1572,-954
1,1707203673555.0317,1572,-952
1,1707203673570.2551,1572,-951
1,1707203673586.156,1572,-948
1,1707203673602.2305,1571,-940
1,1707203673618.1194,1553,-898
1,1707203673634.0974,1523,-841
1,1707203673650.0938,1490,-783
1,1707203673666.1064,1436,-700
1,1707203673681.581,1406,-649
1,1707203673697.5784,1374,-597
1,1707203673712.7842,1340,-546
1,1707203673727.9927,1322,-519
1,1707203673744.1082,1307,-496
1,1707203673759.26,1293,-475
1,1707203673774.7515,1280,-460
1,1707203673789.9163,1262,-439
1,1707203673805.9224,1250,-426
1,1707203673821.0715,1238,-411
1,1707203673837.0283,1229,-402
1,1707203673852.414,1214,-385
1,1707203673867.7449,1203,-375
1,1707203673883.15,1188,-361
1,1707203673899.0278,1163,-346
1,1707203673914.1694,1149,-342
1,1707203673930.2227,1134,-337
1,1707203673946.144,1122,-334
1,1707203673962.5583,1103,-333
1,1707203673977.6477,1091,-333
1,1707203673992.3447,1079,-334
1,1707203674007.5786,1071,-336
1,1707203674023.71,1064,-337
1,1707203674039.608,1061,-339
1,1707203674055.5369,1059,-339
1,1707203674071.0244,1059,-339
1,1707203674086.304,1059,-340
1,1707203674101.7961,1059,-342
1,1707203674117.562,1059,-343
1,1707203674133.556,1065,-348
1,1707203674149.8037,1089,-360
1,1707203674163.9844,1115,-373
1,1707203674179.601,1140,-387
1,1707203674195.6013,1170,-408
1,1707203674211.6348,1211,-438
1,1707203674227.7605,1235,-459
1,1707203674243.0156,1254,-478
1,1707203674259.0742,1278,-501
1,1707203674274.283,1295,-516
1,1707203674289.4536,1307,-531
1,1707203674304.585,1322,-543
1,1707203674320.3276,1337,-558
1,1707203674336.0205,1343,-565
1,1707203674351.149,1349,-570
1,1707203674368.0562,1353,-573
1,1707203674383.0562,1359,-577
1,1707203674398.295,1361,-579
1,1707203674413.457,1362,-580
1,1707203674429.399,1364,-580
1,1707203674445.916,1365,-580
1,1707203674460.0652,1365,-580
1,1707203674475.2466,1365,-580
1,1707203674492.2925,1365,-580
1,1707203674506.963,1364,-580
1,1707203674522.493,1364,-580
1,1707203674537.7217,1364,-580
1,1707203674553.7917,1364,-580
1,1707203674568.9243,1364,-580
1,1707203674584.1816,1364,-580
1,1707203674599.5796,1365,-580
1,1707203674615.5815,1367,-579
1,1707203674631.7163,1373,-579
1,1707203674647.7327,1380,-579
1,1707203674662.8074,1386,-579
1,1707203674678.4692,1392,-579
1,1707203674694.0156,1394,-579
1,1707203674709.29,1394,-579
1,1707203674725.9294,1394,-579
1,1707203674740.5234,1394,-579
1,1707203674756.5225,1394,-579
1,1707203674772.3713,1394,-579
1,1707203674787.8643,1394,-579
1,1707203674804.0369,1394,-579
1,1707203674819.5405,1394,-579
1,1707203674834.7,1394,-579
1,1707203674850.055,1394,-579
1,1707203674866.206,1394,-579
1,1707203674880.41,1394,-579
1,1707203674897.055,1394,-579
1,1707203674912.1365,1394,-579
1,1707203674927.7683,1394,-579
1,1707203674944.4126,1394,-579
1,1707203674959.0908,1394,-579
1,1707203674974.349,1440,-625
1,1707203674990.1213,1536,-733
1,1707203675006.0488,1590,-804
1,1707203675022.0945,1640,-881
1,1707203675038.1758,1701,-984
1,1707203675053.1768,1733,-1041
1,1707203675069.1765,1755,-1079
1,1707203675085.1763,1770,-1110
1,1707203675100.1892,1776,-1119
1,1707203675116.0923,1779,-1127
1,1707203675131.7998,1784,-1131
1,1707203675147.9114,1787,-1139
1,1707203675164.029,1788,-1142
1,1707203675179.3599,1790,-1145
1,1707203675196.2678,1793,-1152
1,1707203675210.5132,1799,-1160
1,1707203675226.66,1805,-1172
1,1707203675242.0447,1812,-1187
1,1707203675258.9163,1820,-1200
1,1707203675273.1477,1823,-1206
1,1707203675288.783,1823,-1212
1,1707203675304.4346,1824,-1215
1,1707203675320.4475,1824,-1220
1,1707203675336.2544,1824,-1221
1,1707203675351.9338,1824,-1223
1,1707203675368.81,1824,-1223
1,1707203675383.1255,1824,-1224
1,1707203675398.6604,1823,-1224
1,1707203675414.5347,1821,-1224
1,1707203675430.3003,1817,-1220
1,1707203675445.715,1817,-1220
1,1707203675462.391,1817,-1220
1,1707203675477.7195,1817,-1220
1,1707203675493.2754,1817,-1220
1,1707203675507.897,1817,-1220
1,1707203675524.2717,1817,-1220
1,1707203675538.8472,1817,-1220
1,1707203675554.858,1817,-1220
1,1707203675569.9934,1817,-1220
1,1707203675585.9895,1817,-1220
1,1707203675602.1716,1817,-1220
1,1707203675618.0571,1817,-1220
1,1707203675633.3281,1817,-1220
1,1707203675649.4485,1817,-1220
1,1707203675665.1448,1817,-1220
1,1707203675681.1628,1799,-1239
1,1707203675696.849,1782,-1260
1,1707203675713.8572,1764,-1287
1,1707203675728.5093,1755,-1304
1,1707203675744.7126,1748,-1319
1,1707203675762.6858,1740,-1337
1,1707203675774.7874,1736,-1349
1,1707203675790.3894,1734,-1355
1,1707203675806.0498,1731,-1361
1,1707203675822.142,1731,-1367
