3211116.0	1313.10	740.00
3211118.0	1309.00	740.10
3211120.0	1308.90	737.30
3211122.0	1308.00	734.40
3211124.0	1308.80	734.40
3211126.0	1309.70	736.30
3211128.0	1309.90	737.30
3211130.0	1311.40	738.20
3211132.0	1311.60	743.80
3211134.0	1314.20	743.70
3211136.0	1314.20	743.70
3211138.0	1309.00	744.10
3211140.0	1309.00	744.10
3211142.0	1312.20	744.20
3211144.0	1312.60	744.20
3211146.0	1312.10	741.70
3211148.0	1312.10	741.80
3211150.0	1312.50	742.00
3211152.0	1313.00	742.00
3211154.0	1316.80	741.90
3211156.0	1315.60	742.80
3211158.0	1314.30	742.90
3211160.0	1313.40	748.10
3211162.0	1312.10	748.20
3211164.0	1312.00	747.20
3211166.0	1309.50	746.30
3211168.0	1309.30	736.60
3211170.0	1309.40	736.60
3211172.0	1309.30	734.10
3211174.0	1309.30	734.00
3211176.0	1310.30	733.90
3211178.0	1311.40	734.20
3211180.0	1321.10	737.30
3211182.0	1321.10	736.60
3211184.0	1321.60	736.60
3211186.0	1322.20	735.60
3211188.0	1322.20	735.70
3211190.0	1318.30	735.90
3211192.0	1318.10	730.40
3211194.0	1319.40	730.40
3211196.0	1319.60	737.30
3211198.0	1315.50	737.60
3211200.0	1315.50	736.00
3211202.0	1316.70	736.10
3211204.0	1317.00	736.10
3211206.0	1317.00	736.20
3211208.0	1315.90	736.40
3211210.0	1315.40	737.60
3211212.0	1313.90	737.70
3211214.0	1314.70	737.60
3211216.0	1315.50	736.50
3211218.0	1315.90	736.50
3211220.0	1316.20	734.10
3211222.0	1316.20	734.10
3211224.0	1316.90	738.00
3211226.0	1317.40	738.20
3211228.0	1317.40	738.40
3211230.0	1310.90	738.80
3211232.0	1310.90	737.70
3211234.0	1314.50	737.60
3211236.0	1314.60	742.00
3211238.0	1315.60	742.00
3211240.0	1315.50	739.50
3211242.0	1318.70	739.30
3211244.0	1317.20	738.10
3211246.0	1317.00	736.80
3211248.0	1316.70	733.60
3211250.0	1316.80	733.60
3211252.0	1320.40	733.40
3211254.0	1320.50	733.40
3211256.0	1316.60	731.40
3211258.0	1315.70	731.50
3211260.0	1315.80	735.80
3211262.0	1314.50	736.70
3211264.0	1314.50	734.60
3211266.0	1314.50	733.20
3211268.0	1313.60	733.70
3211270.0	1313.90	740.90
3211272.0	1314.80	741.20
3211274.0	1315.60	740.70
3211276.0	1318.40	740.60
3211278.0	1318.50	740.70
3211280.0	1318.80	735.80
3211282.0	1319.20	734.70
3211284.0	1319.20	734.80
3211286.0	1318.30	736.80
3211288.0	1317.80	739.40
3211290.0	1317.60	742.10
3211292.0	1317.80	743.20
3211294.0	1317.80	743.50
3211296.0	1317.90	745.50
3211298.0	1317.90	747.70
3211300.0	1317.90	752.00
3211302.0	1317.00	752.80
3211304.0	1317.20	747.90
3211306.0	1318.20	748.00
3211308.0	1318.30	748.00
3211310.0	1322.50	748.00
3211312.0	1322.60	749.00
3211314.0	1322.40	750.00
3211316.0	1322.50	750.30
3211318.0	1324.70	748.40
3211320.0	1325.00	748.70
3211322.0	1321.90	749.20
3211324.0	1322.20	750.80
3211326.0	1322.30	751.20
3211328.0	1317.60	750.40
3211330.0	1317.80	750.90
3211332.0	1322.30	746.80
3211334.0	1328.00	747.00
3211336.0	1327.90	749.00
3211338.0	1327.80	750.90
3211340.0	1327.80	751.20
3211342.0	1327.70	751.60
3211344.0	1325.30	750.90
3211346.0	1324.30	751.20
3211348.0	1323.20	749.10
3211350.0	1322.60	749.00
3211352.0	1322.10	749.20
3211354.0	1322.30	752.80
3211356.0	1325.40	752.90
3211358.0	1325.50	756.60
3211360.0	1323.70	756.80
3211362.0	1323.70	755.90
3211364.0	1326.60	754.80
3211366.0	1326.30	745.70
3211368.0	1324.70	745.70
3211370.0	1324.90	754.60
3211372.0	1324.70	754.60
3211374.0	1324.50	755.60
3211376.0	1324.50	755.60
3211378.0	1323.60	750.50
3211380.0	1323.60	750.50
3211382.0	1326.20	750.30
3211384.0	1329.60	751.50
3211386.0	1329.60	751.80
3211388.0	1328.50	751.80
3211390.0	1328.40	748.50
3211392.0	1328.00	748.50
3211394.0	1327.80	751.80
3211396.0	1324.40	752.00
3211398.0	1324.70	750.80
3211400.0	1325.10	750.90
3211402.0	1324.10	748.70
3211404.0	1323.20	748.50
3211406.0	1323.10	748.40
3211408.0	1331.20	749.20
3211410.0	1331.10	749.00
3211412.0	1329.00	749.10
3211414.0	1329.20	757.10
3211416.0	1330.30	756.90
3211418.0	1330.30	755.10
3211420.0	1328.00	746.10
3211422.0	1329.50	746.50
3211424.0	1331.00	746.40
3211426.0	1330.90	744.30
3211428.0	1329.20	744.50
3211430.0	1327.60	744.80
3211432.0	1319.90	746.20
3211434.0	1320.00	746.60
3211436.0	1322.00	746.50
3211438.0	1324.00	746.80
3211440.0	1329.30	746.50
3211442.0	1329.30	745.10
3211444.0	1329.20	743.70
3211446.0	1329.00	743.20
3211448.0	1328.70	739.00
3211450.0	1328.50	738.50
3211452.0	1328.60	738.50
3211454.0	1329.40	738.40
3211456.0	1330.30	741.60
3211458.0	1335.30	741.30
