98211511.0	1279.80	747.70
98211513.0	1279.70	749.80
98211515.0	1279.70	749.80
98211517.0	1280.10	738.70
98211519.0	1281.00	738.70
98211521.0	1280.90	741.60
98211523.0	1282.30	746.70
98211525.0	1282.00	749.80
98211527.0	1281.90	749.40
98211529.0	1280.30	749.00
98211531.0	1280.10	752.40
98211533.0	1279.90	752.40
98211535.0	1280.00	745.80
98211537.0	1280.00	745.80
98211539.0	1284.60	745.70
98211541.0	1284.60	746.20
98211543.0	1282.20	746.80
98211545.0	1282.20	747.90
98211547.0	1281.90	749.10
98211549.0	1282.00	748.70
98211551.0	1282.00	748.20
98211553.0	1279.20	746.30
98211555.0	1279.20	746.40
98211557.0	1279.20	746.60
98211559.0	1279.00	746.60
98211561.0	1279.10	744.30
98211563.0	1279.10	744.30
98211565.0	1278.30	757.80
98211567.0	1278.40	757.80
98211569.0	1280.30	744.20
98211571.0	1280.30	744.30
98211573.0	1281.10	751.40
98211575.0	1280.90	757.40
98211577.0	1281.70	757.40
98211579.0	1282.60	752.40
98211581.0	1282.80	743.10
98211583.0	1283.80	743.00
98211585.0	1283.70	747.10
98211587.0	1283.90	745.70
98211589.0	1283.90	744.40
98211591.0	1281.10	744.30
98211593.0	1281.10	745.80
98211595.0	1281.00	747.50
98211597.0	1280.90	749.80
98211599.0	1281.30	750.00
98211601.0	1281.40	749.10
98211603.0	1278.60	749.30
98211605.0	1278.50	751.60
98211607.0	1278.70	753.80
98211609.0	1278.70	751.60
98211611.0	1278.30	751.50
98211613.0	1280.80	750.40
98211615.0	1283.40	749.30
98211617.0	1283.30	749.20
98211619.0	1280.40	754.40
98211621.0	1280.30	754.20
98211623.0	1280.30	754.20
98211625.0	1280.90	749.00
98211627.0	1281.10	744.20
98211629.0	1280.80	744.20
98211631.0	1280.60	743.60
98211633.0	1282.00	743.50
98211635.0	1283.00	756.70
98211637.0	1281.90	756.70
98211639.0	1281.30	749.60
98211641.0	1281.20	749.70
98211643.0	1278.70	750.10
98211645.0	1274.60	752.30
98211647.0	1273.70	752.40
98211649.0	1273.80	748.20
98211651.0	1278.50	748.20
98211653.0	1278.40	748.20
98211655.0	1278.40	750.40
98211657.0	1278.40	750.70
98211659.0	1277.70	751.00
98211661.0	1277.60	753.20
98211663.0	1281.30	754.60
98211665.0	1282.90	754.60
98211667.0	1282.90	755.20
98211669.0	1275.00	755.30
98211671.0	1275.30	744.50
98211673.0	1277.00	744.50
98211675.0	1279.90	746.30
98211677.0	1279.80	748.30
98211679.0	1279.80	748.60
98211681.0	1283.10	748.40
98211683.0	1283.20	745.80
98211685.0	1283.40	743.20
98211687.0	1283.50	743.40
98211689.0	1283.50	743.70
98211691.0	1281.90	743.80
98211693.0	1282.40	744.00
98211695.0	1282.40	743.60
98211697.0	1281.30	743.70
98211699.0	1281.70	744.50
98211701.0	1282.10	745.20
98211703.0	1285.30	745.40
98211705.0	1285.30	745.50
98211707.0	1280.20	744.40
98211709.0	1277.20	746.00
98211711.0	1277.20	747.70
98211713.0	1282.40	747.60
98211715.0	1282.30	747.60
98211717.0	1282.30	747.60
98211719.0	1282.30	747.50
98211721.0	1282.60	750.30
98211723.0	1282.60	750.20
98211725.0	1282.60	748.50
98211727.0	1282.60	748.50
98211729.0	1282.40	748.70
98211731.0	1282.30	748.60
98211733.0	1281.70	747.70
98211735.0	1281.00	747.60
98211737.0	1281.00	746.70
98211739.0	1281.30	745.70
98211741.0	1281.50	745.70
98211743.0	1281.50	745.60
98211745.0	1281.40	745.60
98211747.0	1286.10	745.50
98211749.0	1291.70	745.70
98211751.0	1310.00	745.80
98211753.0	1338.90	764.90
98211755.0	1381.20	766.00
