Timestamp,X,Y
2024-04-03 12:04:56.316010,1757,564
2024-04-03 12:04:56.416762,1757,564
2024-04-03 12:04:56.517946,1757,564
2024-04-03 12:04:56.620254,1757,564
2024-04-03 12:04:56.722994,1757,564
2024-04-03 12:04:56.826149,1757,564
2024-04-03 12:04:56.928701,1757,564
2024-04-03 12:04:57.031260,1757,564
2024-04-03 12:04:57.133971,1757,564
2024-04-03 12:04:57.235256,1757,564
2024-04-03 12:04:57.338523,1757,564
2024-04-03 12:04:57.440527,1757,564
2024-04-03 12:04:57.542888,1757,564
2024-04-03 12:04:57.646498,1757,564
2024-04-03 12:04:57.748346,1757,564
2024-04-03 12:04:57.851652,1757,564
