Timestamp,X,Y
2024-04-01 23:37:35.695710,1123,728
2024-04-01 23:37:35.797467,1123,728
2024-04-01 23:37:35.901699,1123,728
2024-04-01 23:37:36.007360,1123,728
2024-04-01 23:37:36.110501,1123,728
2024-04-01 23:37:36.213130,1123,728
2024-04-01 23:37:36.315120,1123,728
2024-04-01 23:37:36.417786,1123,728
2024-04-01 23:37:36.521033,1123,728
2024-04-01 23:37:36.623364,1123,728
2024-04-01 23:37:36.725074,1123,728
2024-04-01 23:37:36.827132,1123,728
2024-04-01 23:37:36.929009,1123,728
2024-04-01 23:37:37.033008,1123,728
2024-04-01 23:37:37.135886,1123,728
2024-04-01 23:37:37.238316,1123,728
2024-04-01 23:37:37.341725,1123,728
2024-04-01 23:37:37.444086,1123,728
