Timestamp,X,Y
2024-04-02 14:18:12.326903,1389,1161
2024-04-02 14:18:12.428363,1389,1161
2024-04-02 14:18:12.530080,1389,1161
2024-04-02 14:18:12.631791,1389,1161
2024-04-02 14:18:12.734463,1389,1161
2024-04-02 14:18:12.836098,1389,1161
2024-04-02 14:18:12.937682,1389,1161
2024-04-02 14:18:13.038596,1370,1141
2024-04-02 14:18:13.140478,1096,1038
2024-04-02 14:18:13.242952,1480,1080
2024-04-02 14:18:13.343782,1756,1012
2024-04-02 14:18:13.447242,2048,801
2024-04-02 14:18:13.548663,2071,770
2024-04-02 14:18:13.651628,1877,861
2024-04-02 14:18:13.753105,1491,1060
2024-04-02 14:18:13.855938,1181,1177
2024-04-02 14:18:13.958593,632,1130
2024-04-02 14:18:14.059086,480,988
2024-04-02 14:18:14.163306,476,980
2024-04-02 14:18:14.264736,561,913
2024-04-02 14:18:14.367345,888,823
2024-04-02 14:18:14.469893,1122,781
2024-04-02 14:18:14.571823,1145,781
2024-04-02 14:18:14.675306,1358,779
2024-04-02 14:18:14.777325,1510,777
2024-04-02 14:18:14.879398,1510,777
2024-04-02 14:18:14.980491,1510,777
2024-04-02 14:18:15.082930,1510,777
2024-04-02 14:18:15.184904,1510,777
2024-04-02 14:18:15.286807,1510,777
2024-04-02 14:18:15.390528,1510,777
2024-04-02 14:18:15.493049,1510,777
2024-04-02 14:18:15.596005,1510,777
2024-04-02 14:18:15.698088,1510,777
2024-04-02 14:18:15.800254,1325,631
