Timestamp,X,Y
2024-04-02 14:15:01.087113,2178,1243
2024-04-02 14:15:01.187520,2178,1243
2024-04-02 14:15:01.289481,2178,1243
2024-04-02 14:15:01.391676,2178,1243
2024-04-02 14:15:01.493323,2178,1243
2024-04-02 14:15:01.594033,2178,1243
2024-04-02 14:15:01.696714,2178,1243
2024-04-02 14:15:01.797447,2178,1243
2024-04-02 14:15:01.900765,2178,1243
2024-04-02 14:15:02.012741,2178,1243
2024-04-02 14:15:02.115788,2178,1243
2024-04-02 14:15:02.218483,2178,1243
2024-04-02 14:15:02.320466,2178,1243
2024-04-02 14:15:02.421109,2178,1243
2024-04-02 14:15:02.524156,2178,1243
2024-04-02 14:15:02.627190,2178,1243
2024-04-02 14:15:02.729892,2178,1243
2024-04-02 14:15:02.831713,2178,1243
2024-04-02 14:15:02.933711,2178,1243
2024-04-02 14:15:03.034943,2178,1243
2024-04-02 14:15:03.137352,2178,1243
2024-04-02 14:15:03.240165,2178,1243
2024-04-02 14:15:03.343581,2178,1243
2024-04-02 14:15:03.446101,2178,1243
2024-04-02 14:15:03.547913,2178,1243
2024-04-02 14:15:03.649320,2178,1243
2024-04-02 14:15:03.751882,2178,1243
2024-04-02 14:15:03.854029,2178,1243
2024-04-02 14:15:03.955883,2178,1243
2024-04-02 14:15:04.057551,2178,1243
2024-04-02 14:15:04.160653,2178,1243
2024-04-02 14:15:04.262270,2178,1243
2024-04-02 14:15:04.365122,2178,1243
2024-04-02 14:15:04.467530,2178,1243
2024-04-02 14:15:04.570087,2178,1243
2024-04-02 14:15:04.672523,2178,1243
2024-04-02 14:15:04.775805,2178,1243
2024-04-02 14:15:04.878366,2178,1243
2024-04-02 14:15:04.980265,2178,1243
2024-04-02 14:15:05.081187,2178,1243
2024-04-02 14:15:05.184424,2178,1243
2024-04-02 14:15:05.286293,2178,1243
2024-04-02 14:15:05.388539,2178,1243
2024-04-02 14:15:05.490550,2178,1243
2024-04-02 14:15:05.593734,2178,1243
2024-04-02 14:15:05.695473,2178,1243
2024-04-02 14:15:05.798037,2178,1243
2024-04-02 14:15:05.900980,2178,1243
2024-04-02 14:15:06.004269,2178,1243
2024-04-02 14:15:06.106255,2178,1243
2024-04-02 14:15:06.208491,2178,1243
2024-04-02 14:15:06.309680,2178,1243
2024-04-02 14:15:06.411832,2178,1243
2024-04-02 14:15:06.515443,2178,1243
2024-04-02 14:15:06.617406,2178,1243
2024-04-02 14:15:06.720508,2178,1243
2024-04-02 14:15:06.822925,2178,1243
2024-04-02 14:15:06.924320,2178,1243
2024-04-02 14:15:07.026499,2178,1243
2024-04-02 14:15:07.128449,2178,1243
2024-04-02 14:15:07.230708,2178,1243
2024-04-02 14:15:07.333646,2178,1243
2024-04-02 14:15:07.437038,2178,1243
2024-04-02 14:15:07.539793,2178,1243
2024-04-02 14:15:07.643105,2178,1243
2024-04-02 14:15:07.744196,2178,1243
2024-04-02 14:15:07.847181,2178,1243
2024-04-02 14:15:07.948746,2178,1243
2024-04-02 14:15:08.050698,2178,1243
2024-04-02 14:15:08.153908,2178,1243
2024-04-02 14:15:08.256758,2178,1243
2024-04-02 14:15:08.358408,2178,1243
2024-04-02 14:15:08.459510,2178,1243
2024-04-02 14:15:08.574628,2440,591
2024-04-02 14:15:08.677476,2662,118
2024-04-02 14:15:08.779623,2120,292
2024-04-02 14:15:08.882740,961,414
2024-04-02 14:15:08.985090,1234,529
2024-04-02 14:15:09.088526,2934,615
2024-04-02 14:15:09.191467,2869,0
2024-04-02 14:15:09.292861,2256,0
2024-04-02 14:15:09.394849,1509,86
2024-04-02 14:15:09.498314,1523,101
2024-04-02 14:15:09.600565,2887,140
2024-04-02 14:15:09.705040,2585,175
2024-04-02 14:15:09.807647,2204,366
2024-04-02 14:15:09.909264,2333,745
2024-04-02 14:15:10.011844,2794,1073
2024-04-02 14:15:10.115495,2795,1072
2024-04-02 14:15:10.218158,2750,1081
2024-04-02 14:15:10.319882,2689,1090
2024-04-02 14:15:10.424185,2653,1106
2024-04-02 14:15:10.527112,2645,1113
2024-04-02 14:15:10.630017,2640,1112
2024-04-02 14:15:10.734081,2640,1111
2024-04-02 14:15:10.836659,2640,1111
2024-04-02 14:15:10.939668,2640,1111
2024-04-02 14:15:11.041185,2640,1111
