Timestamp,X,Y
2024-04-02 14:36:20.567529,1926,420
2024-04-02 14:36:20.676878,1926,420
2024-04-02 14:36:20.793744,1926,420
2024-04-02 14:36:20.907031,1926,420
2024-04-02 14:36:21.019082,1926,420
2024-04-02 14:36:21.126256,1926,420
2024-04-02 14:36:21.239120,1926,420
2024-04-02 14:36:21.347325,1926,420
2024-04-02 14:36:21.459307,1926,420
2024-04-02 14:36:21.572205,1926,420
2024-04-02 14:36:21.684454,1926,420
2024-04-02 14:36:21.797593,1926,420
2024-04-02 14:36:21.910842,1921,425
2024-04-02 14:36:22.022902,1921,425
2024-04-02 14:36:22.136222,1921,425
2024-04-02 14:36:22.249527,1921,425
2024-04-02 14:36:22.362791,1921,425
2024-04-02 14:36:22.471771,1921,425
2024-04-02 14:36:22.585023,2008,594
2024-04-02 14:36:22.698184,2050,807
2024-04-02 14:36:22.811459,1977,893
2024-04-02 14:36:22.924625,1786,959
2024-04-02 14:36:23.037984,1777,959
2024-04-02 14:36:23.152264,1747,967
2024-04-02 14:36:23.265560,2487,1079
2024-04-02 14:36:23.378905,2608,1110
2024-04-02 14:36:23.492170,2224,1124
2024-04-02 14:36:23.601830,1959,1140
2024-04-02 14:36:23.713765,1951,1142
2024-04-02 14:36:23.827347,2384,1231
2024-04-02 14:36:23.940577,2450,1425
2024-04-02 14:36:24.065418,2268,1556
2024-04-02 14:36:24.178514,1857,1505
2024-04-02 14:36:24.291731,1481,1246
2024-04-02 14:36:24.404681,1450,1058
2024-04-02 14:36:24.518039,1620,879
2024-04-02 14:36:24.631013,2142,859
2024-04-02 14:36:24.744549,2689,1347
2024-04-02 14:36:24.857638,2718,1368
2024-04-02 14:36:24.970748,2378,1151
2024-04-02 14:36:25.082652,1351,1117
2024-04-02 14:36:25.186808,1264,1152
2024-04-02 14:36:25.300137,3394,907
2024-04-02 14:36:25.413418,3672,886
2024-04-02 14:36:25.526632,2520,857
2024-04-02 14:36:25.639579,1701,860
2024-04-02 14:36:25.753014,1835,723
2024-04-02 14:36:25.870297,3544,323
