MSG	2163710 !V IMGLOAD FILL /Tables_PNG/DS10_candy_plain2.png
2163710	  739.4	  495.3	  433.0	32768.0	...
2163712	  739.0	  495.5	  433.0	32768.0	...
2163714	  738.6	  496.0	  432.0	32768.0	...
2163716	  738.3	  496.8	  432.0	32768.0	...
2163718	  738.3	  497.5	  431.0	32768.0	...
2163720	  738.3	  497.9	  431.0	32768.0	...
2163722	  738.5	  498.3	  432.0	32768.0	...
2163724	  738.8	  498.6	  432.0	32768.0	...
2163726	  739.2	  498.7	  432.0	32768.0	...
2163728	  739.6	  498.5	  432.0	32768.0	...
2163730	  740.1	  497.6	  433.0	32768.0	...
2163732	  740.6	  496.9	  433.0	32768.0	...
2163734	  741.1	  496.4	  433.0	32768.0	...
2163736	  741.5	  495.6	  434.0	32768.0	...
2163738	  741.9	  494.5	  434.0	32768.0	...
2163740	  742.5	  493.6	  435.0	32768.0	...
2163742	  743.2	  492.8	  435.0	32768.0	...
2163744	  743.8	  492.3	  435.0	32768.0	...
2163746	  744.4	  491.9	  435.0	32768.0	...
2163748	  745.0	  491.5	  435.0	32768.0	...
2163750	  745.5	  491.6	  435.0	32768.0	...
2163752	  746.6	  493.1	  435.0	32768.0	...
2163754	  747.3	  494.6	  436.0	32768.0	...
2163756	  747.9	  496.0	  436.0	32768.0	...
2163758	  748.3	  497.2	  437.0	32768.0	...
2163760	  748.6	  498.4	  437.0	32768.0	...
2163762	  748.8	  499.4	  438.0	32768.0	...
2163764	  749.0	  499.8	  438.0	32768.0	...
2163766	  748.6	  499.1	  438.0	32768.0	...
2163768	  748.0	  498.5	  437.0	32768.0	...
2163770	  747.5	  497.9	  437.0	32768.0	...
2163772	  747.2	  497.3	  437.0	32768.0	...
2163774	  746.8	  496.3	  436.0	32768.0	...
2163776	  746.6	  495.4	  436.0	32768.0	...
2163778	  746.4	  494.8	  436.0	32768.0	...
2163780	  746.4	  494.6	  436.0	32768.0	...
2163782	  746.5	  494.4	  436.0	32768.0	...
2163784	  746.6	  494.1	  437.0	32768.0	...
2163786	  746.8	  493.8	  437.0	32768.0	...
2163788	  747.0	  494.0	  438.0	32768.0	...
2163790	  747.0	  494.1	  439.0	32768.0	...
2163792	  746.8	  494.2	  440.0	32768.0	...
2163794	  746.5	  493.9	  440.0	32768.0	...
2163796	  746.1	  493.5	  440.0	32768.0	...
2163798	  745.6	  493.2	  440.0	32768.0	...
2163800	  745.2	  493.1	  440.0	32768.0	...
2163802	  744.7	  493.0	  440.0	32768.0	...
2163804	  744.3	  493.0	  439.0	32768.0	...
2163806	  744.1	  493.0	  439.0	32768.0	...
2163808	  743.8	  492.9	  438.0	32768.0	...
2163810	  743.5	  492.8	  438.0	32768.0	...
2163812	  743.2	  492.7	  437.0	32768.0	...
2163814	  743.0	  492.9	  437.0	32768.0	...
2163816	  743.2	  493.2	  436.0	32768.0	...
2163818	  743.4	  493.7	  436.0	32768.0	...
2163820	  743.6	  494.2	  436.0	32768.0	...
2163822	  743.9	  495.1	  436.0	32768.0	...
2163824	  744.4	  496.0	  437.0	32768.0	...
2163826	  744.8	  497.0	  437.0	32768.0	...
2163828	  744.7	  497.6	  438.0	32768.0	...
2163830	  744.4	  497.9	  438.0	32768.0	...
2163832	  744.1	  497.4	  438.0	32768.0	...
2163834	  743.8	  496.8	  437.0	32768.0	...
2163836	  743.3	  495.9	  437.0	32768.0	...
2163838	  742.6	  494.9	  436.0	32768.0	...
2163840	  742.0	  493.7	  435.0	32768.0	...
2163842	  741.8	  492.8	  434.0	32768.0	...
2163844	  741.6	  492.0	  433.0	32768.0	...
2163846	  741.8	  492.0	  432.0	32768.0	...
2163848	  742.0	  492.5	  432.0	32768.0	...
2163850	  742.6	  493.1	  432.0	32768.0	...
2163852	  743.1	  493.6	  432.0	32768.0	...
2163854	  743.7	  493.8	  432.0	32768.0	...
2163856	  744.1	  494.1	  433.0	32768.0	...
2163858	  744.3	  494.3	  434.0	32768.0	...
2163860	  744.2	  494.5	  434.0	32768.0	...
2163862	  744.0	  494.0	  435.0	32768.0	...
2163864	  743.6	  493.6	  435.0	32768.0	...
2163866	  743.2	  493.3	  435.0	32768.0	...
2163868	  743.3	  493.4	  435.0	32768.0	...
2163870	  743.4	  493.5	  435.0	32768.0	...
2163872	  743.7	  493.6	  436.0	32768.0	...
2163874	  743.9	  493.8	  436.0	32768.0	...
2163876	  744.2	  494.2	  436.0	32768.0	...
2163878	  744.4	  494.5	  436.0	32768.0	...
2163880	  744.7	  494.9	  436.0	32768.0	...
2163882	  744.6	  495.2	  436.0	32768.0	...
2163884	  744.6	  495.5	  436.0	32768.0	...
2163886	  744.7	  495.7	  436.0	32768.0	...
2163888	  744.8	  495.7	  436.0	32768.0	...
2163890	  744.9	  495.6	  436.0	32768.0	...
2163892	  744.9	  495.3	  435.0	32768.0	...
2163894	  745.0	  495.1	  434.0	32768.0	...
2163896	  745.0	  495.0	  434.0	32768.0	...
2163898	  744.8	  495.0	  433.0	32768.0	...
2163900	  744.7	  495.3	  433.0	32768.0	...
2163902	  744.6	  495.5	  432.0	32768.0	...
2163904	  743.8	  495.6	  432.0	32768.0	...
2163906	  743.2	  495.9	  432.0	32768.0	...
2163908	  742.6	  496.2	  431.0	32768.0	...
